codigo_br,desc_item,codigo_pdm,desc_pdm,numeroCaracteristica,nomeCaracteristica,nomeValorCaracteristica,siglaUnidadeMedida
273231,"273231 - Álcool Etílico, Tipo:Hidratado, Teor Alcoólico:70% ( 70°Gl), Composição Básica:Com Carbopol E Glicerina, Características Adicionais:Bag In Box, Com Bico Dosador, Refil",2259,Álcool Etílico,8,Composição Básica,Com Carbopol E Glicerina,NA
273231,"273231 - Álcool Etílico, Tipo:Hidratado, Teor Alcoólico:70% ( 70°Gl), Composição Básica:Com Carbopol E Glicerina, Características Adicionais:Bag In Box, Com Bico Dosador, Refil",2259,Álcool Etílico,9,Características Adicionais,"Bag In Box, Com Bico Dosador, Refil",NA
269943,"269943 - Álcool Etílico, Tipo:Hidratado, Teor Alcoólico:70%_(70°Gl), Apresentação:Gel",2259,Álcool Etílico,2,Tipo,Hidratado,NA
269943,"269943 - Álcool Etílico, Tipo:Hidratado, Teor Alcoólico:70%_(70°Gl), Apresentação:Gel",2259,Álcool Etílico,6,Teor Alcoólico,70%_(70°Gl),NA
269943,"269943 - Álcool Etílico, Tipo:Hidratado, Teor Alcoólico:70%_(70°Gl), Apresentação:Gel",2259,Álcool Etílico,7,Apresentação,Gel,NA
269941,"269941 - Álcool Etílico, Tipo:Hidratado, Teor Alcoólico:70%_(70°Gl), Apresentação:Líquido",2259,Álcool Etílico,2,Tipo,Hidratado,NA
269941,"269941 - Álcool Etílico, Tipo:Hidratado, Teor Alcoólico:70%_(70°Gl), Apresentação:Líquido",2259,Álcool Etílico,6,Teor Alcoólico,70%_(70°Gl),NA
269941,"269941 - Álcool Etílico, Tipo:Hidratado, Teor Alcoólico:70%_(70°Gl), Apresentação:Líquido",2259,Álcool Etílico,7,Apresentação,Líquido,NA
311640,"311640 - Almitrina Bismesilato, Concentração:50 MG",2340,Almitrina Bismesilato,2,Concentração,50,MG
469041,"469041 - Alopurinol, Concentração:50 MG, Característica Adicional:Medicamento Especialmente Manipulado",2360,Alopurinol,6,Concentração,50,MG
469041,"469041 - Alopurinol, Concentração:50 MG, Característica Adicional:Medicamento Especialmente Manipulado",2360,Alopurinol,8,Característica Adicional,Medicamento Especialmente Manipulado,NA
367574,"367574 - Alopurinol, Concentração:30 MG/ML, Forma Farmacêutica:Suspensão Oral Em Base De Xarope Simples, Característica Adicional:Medicamento Especialmente Manipulado",2360,Alopurinol,6,Concentração,30,MG/ML
367574,"367574 - Alopurinol, Concentração:30 MG/ML, Forma Farmacêutica:Suspensão Oral Em Base De Xarope Simples, Característica Adicional:Medicamento Especialmente Manipulado",2360,Alopurinol,7,Forma Farmacêutica,Suspensão Oral Em Base De Xarope Simples,NA
367574,"367574 - Alopurinol, Concentração:30 MG/ML, Forma Farmacêutica:Suspensão Oral Em Base De Xarope Simples, Característica Adicional:Medicamento Especialmente Manipulado",2360,Alopurinol,8,Característica Adicional,Medicamento Especialmente Manipulado,NA
267509,"267509 - Alopurinol, Dosagem:300 Mg",2360,Alopurinol,2,Dosagem,300 Mg,NA
267508,"267508 - Alopurinol, Dosagem:100 Mg",2360,Alopurinol,2,Dosagem,100 Mg,NA
482540,"482540 - Alprostadil, Concentraçao:10 MCG, Forma Farmaceutica:Injetável",2363,Alprostadil,8,Concentraçao,10,MCG
482540,"482540 - Alprostadil, Concentraçao:10 MCG, Forma Farmaceutica:Injetável",2363,Alprostadil,9,Forma Farmaceutica,Injetável,NA
466978,"466978 - Alprostadil, Concentraçao:50 MCG/ML, Forma Farmaceutica:Solução Injetável, Característica Adicional:Formulação Especialmente Manipulada",2363,Alprostadil,8,Concentraçao,50,MCG/ML
466978,"466978 - Alprostadil, Concentraçao:50 MCG/ML, Forma Farmaceutica:Solução Injetável, Característica Adicional:Formulação Especialmente Manipulada",2363,Alprostadil,9,Forma Farmaceutica,Solução Injetável,NA
466978,"466978 - Alprostadil, Concentraçao:50 MCG/ML, Forma Farmaceutica:Solução Injetável, Característica Adicional:Formulação Especialmente Manipulada",2363,Alprostadil,10,Característica Adicional,Formulação Especialmente Manipulada,NA
408617,"408617 - Alprostadil, Concentraçao:250 MCG, Forma Farmaceutica:Pó Liófilo P/Injetável, Característica Adicional:Formulação Especialmente Manipulada",2363,Alprostadil,8,Concentraçao,250,MCG
408617,"408617 - Alprostadil, Concentraçao:250 MCG, Forma Farmaceutica:Pó Liófilo P/Injetável, Característica Adicional:Formulação Especialmente Manipulada",2363,Alprostadil,9,Forma Farmaceutica,Pó Liófilo P/Injetável,NA
408617,"408617 - Alprostadil, Concentraçao:250 MCG, Forma Farmaceutica:Pó Liófilo P/Injetável, Característica Adicional:Formulação Especialmente Manipulada",2363,Alprostadil,10,Característica Adicional,Formulação Especialmente Manipulada,NA
333142,"333142 - Alprostadil, Dosagem:500 MCG/ML, Forma Farmacêutica:Solução Injetável",2363,Alprostadil,4,Dosagem,500,MCG/ML
333142,"333142 - Alprostadil, Dosagem:500 MCG/ML, Forma Farmacêutica:Solução Injetável",2363,Alprostadil,6,Forma Farmacêutica,Solução Injetável,NA
268380,"268380 - Alprostadil, Dosagem:20 MCG, Indicação:Injetável",2363,Alprostadil,4,Dosagem,20,MCG
268380,"268380 - Alprostadil, Dosagem:20 MCG, Indicação:Injetável",2363,Alprostadil,5,Indicação,Injetável,NA
436418,"436418 - Alteplase, Concentração:50 MG, Forma Farmacêutica:Pó Liófilo P/ Injetável + Diluente",2365,Alteplase,3,Concentração,50,MG
436418,"436418 - Alteplase, Concentração:50 MG, Forma Farmacêutica:Pó Liófilo P/ Injetável + Diluente",2365,Alteplase,6,Forma Farmacêutica,Pó Liófilo P/ Injetável + Diluente,NA
436417,"436417 - Alteplase, Concentração:20 MG, Forma Farmacêutica:Pó Liófilo P/ Injetável + Diluente",2365,Alteplase,3,Concentração,20,MG
436417,"436417 - Alteplase, Concentração:20 MG, Forma Farmacêutica:Pó Liófilo P/ Injetável + Diluente",2365,Alteplase,6,Forma Farmacêutica,Pó Liófilo P/ Injetável + Diluente,NA
436416,"436416 - Alteplase, Concentração:10 MG, Forma Farmacêutica:Pó Liófilo P/ Injetável + Diluente",2365,Alteplase,3,Concentração,10,MG
436416,"436416 - Alteplase, Concentração:10 MG, Forma Farmacêutica:Pó Liófilo P/ Injetável + Diluente",2365,Alteplase,6,Forma Farmacêutica,Pó Liófilo P/ Injetável + Diluente,NA
333494,"333494 - Alteplase, Concentração:75 MCG, Forma Farmacêutica:Pó Liófilo P/ Injetável, Intra-Ocular, Característica Adicional:Especialmente Manipulado",2365,Alteplase,3,Concentração,75,MCG
333494,"333494 - Alteplase, Concentração:75 MCG, Forma Farmacêutica:Pó Liófilo P/ Injetável, Intra-Ocular, Característica Adicional:Especialmente Manipulado",2365,Alteplase,6,Forma Farmacêutica,"Pó Liófilo P/ Injetável, Intra-Ocular",NA
333494,"333494 - Alteplase, Concentração:75 MCG, Forma Farmacêutica:Pó Liófilo P/ Injetável, Intra-Ocular, Característica Adicional:Especialmente Manipulado",2365,Alteplase,7,Característica Adicional,Especialmente Manipulado,NA
401321,"401321 - Amissulprida, Concentração:200 MG",2405,Amissulprida,5,Concentração,200,MG
396081,"396081 - Amissulprida, Concentração:50 MG",2405,Amissulprida,5,Concentração,50,MG
361174,"361174 - Lapatinibe, Composição:Sal Ditosilato, Concentração:250 MG",2406,Lapatinibe,2,Composição,Sal Ditosilato,NA
361174,"361174 - Lapatinibe, Composição:Sal Ditosilato, Concentração:250 MG",2406,Lapatinibe,3,Concentração,250,MG
433293,"433293 - Hetamido, Concentração:Solução À 6%, 130/0,4, Forma Farmacêutica:Solução Injetável, Característica Adicional:Em Sistema Fechado",2408,Hetamido,3,Concentração,"Solução À 6%, 130/0,4",NA
433293,"433293 - Hetamido, Concentração:Solução À 6%, 130/0,4, Forma Farmacêutica:Solução Injetável, Característica Adicional:Em Sistema Fechado",2408,Hetamido,5,Forma Farmacêutica,Solução Injetável,NA
433293,"433293 - Hetamido, Concentração:Solução À 6%, 130/0,4, Forma Farmacêutica:Solução Injetável, Característica Adicional:Em Sistema Fechado",2408,Hetamido,6,Característica Adicional,Em Sistema Fechado,NA
400681,"400681 - Hetamido, Composição:Poli(0-2 Hidroxietil) Amido + Cloreto De Sódio, Concentração:Solução À 10%, 450/0,7, Forma Farmacêutica:Solução Injetável, Característica Adicional:Em Sistema Fechado",2408,Hetamido,2,Composição,Poli(0-2 Hidroxietil) Amido + Cloreto De Sódio,NA
400681,"400681 - Hetamido, Composição:Poli(0-2 Hidroxietil) Amido + Cloreto De Sódio, Concentração:Solução À 10%, 450/0,7, Forma Farmacêutica:Solução Injetável, Característica Adicional:Em Sistema Fechado",2408,Hetamido,3,Concentração,"Solução À 10%, 450/0,7",NA
400681,"400681 - Hetamido, Composição:Poli(0-2 Hidroxietil) Amido + Cloreto De Sódio, Concentração:Solução À 10%, 450/0,7, Forma Farmacêutica:Solução Injetável, Característica Adicional:Em Sistema Fechado",2408,Hetamido,5,Forma Farmacêutica,Solução Injetável,NA
400681,"400681 - Hetamido, Composição:Poli(0-2 Hidroxietil) Amido + Cloreto De Sódio, Concentração:Solução À 10%, 450/0,7, Forma Farmacêutica:Solução Injetável, Característica Adicional:Em Sistema Fechado",2408,Hetamido,6,Característica Adicional,Em Sistema Fechado,NA
393847,"393847 - Hetamido, Composição:Poli(0-2 Hidroxietil) Amido + Cloreto De Sódio, Concentração:Solução À 6%, 200/0,5, Forma Farmacêutica:Solução Injetável, Característica Adicional:Em Sistema Fechado",2408,Hetamido,2,Composição,Poli(0-2 Hidroxietil) Amido + Cloreto De Sódio,NA
393847,"393847 - Hetamido, Composição:Poli(0-2 Hidroxietil) Amido + Cloreto De Sódio, Concentração:Solução À 6%, 200/0,5, Forma Farmacêutica:Solução Injetável, Característica Adicional:Em Sistema Fechado",2408,Hetamido,3,Concentração,"Solução À 6%, 200/0,5",NA
393847,"393847 - Hetamido, Composição:Poli(0-2 Hidroxietil) Amido + Cloreto De Sódio, Concentração:Solução À 6%, 200/0,5, Forma Farmacêutica:Solução Injetável, Característica Adicional:Em Sistema Fechado",2408,Hetamido,5,Forma Farmacêutica,Solução Injetável,NA
393847,"393847 - Hetamido, Composição:Poli(0-2 Hidroxietil) Amido + Cloreto De Sódio, Concentração:Solução À 6%, 200/0,5, Forma Farmacêutica:Solução Injetável, Característica Adicional:Em Sistema Fechado",2408,Hetamido,6,Característica Adicional,Em Sistema Fechado,NA
393846,"393846 - Hetamido, Composição:Poli(0-2 Hidroxietil) Amido + Cloreto De Sódio, Concentração:Solução À 6%, 130/0,4, Forma Farmacêutica:Solução Injetável, Característica Adicional:Em Sistema Fechado",2408,Hetamido,2,Composição,Poli(0-2 Hidroxietil) Amido + Cloreto De Sódio,NA
393846,"393846 - Hetamido, Composição:Poli(0-2 Hidroxietil) Amido + Cloreto De Sódio, Concentração:Solução À 6%, 130/0,4, Forma Farmacêutica:Solução Injetável, Característica Adicional:Em Sistema Fechado",2408,Hetamido,3,Concentração,"Solução À 6%, 130/0,4",NA
393846,"393846 - Hetamido, Composição:Poli(0-2 Hidroxietil) Amido + Cloreto De Sódio, Concentração:Solução À 6%, 130/0,4, Forma Farmacêutica:Solução Injetável, Característica Adicional:Em Sistema Fechado",2408,Hetamido,5,Forma Farmacêutica,Solução Injetável,NA
393846,"393846 - Hetamido, Composição:Poli(0-2 Hidroxietil) Amido + Cloreto De Sódio, Concentração:Solução À 6%, 130/0,4, Forma Farmacêutica:Solução Injetável, Característica Adicional:Em Sistema Fechado",2408,Hetamido,6,Característica Adicional,Em Sistema Fechado,NA
393845,"393845 - Hetamido, Composição:Poli(0-2 Hidroxietil) Amido + Cloreto De Sódio, Concentração:Solução À 10%, 200/0,5, Forma Farmacêutica:Solução Injetável, Característica Adicional:Em Sistema Fechado",2408,Hetamido,2,Composição,Poli(0-2 Hidroxietil) Amido + Cloreto De Sódio,NA
393845,"393845 - Hetamido, Composição:Poli(0-2 Hidroxietil) Amido + Cloreto De Sódio, Concentração:Solução À 10%, 200/0,5, Forma Farmacêutica:Solução Injetável, Característica Adicional:Em Sistema Fechado",2408,Hetamido,3,Concentração,"Solução À 10%, 200/0,5",NA
393845,"393845 - Hetamido, Composição:Poli(0-2 Hidroxietil) Amido + Cloreto De Sódio, Concentração:Solução À 10%, 200/0,5, Forma Farmacêutica:Solução Injetável, Característica Adicional:Em Sistema Fechado",2408,Hetamido,5,Forma Farmacêutica,Solução Injetável,NA
393845,"393845 - Hetamido, Composição:Poli(0-2 Hidroxietil) Amido + Cloreto De Sódio, Concentração:Solução À 10%, 200/0,5, Forma Farmacêutica:Solução Injetável, Característica Adicional:Em Sistema Fechado",2408,Hetamido,6,Característica Adicional,Em Sistema Fechado,NA
393844,"393844 - Hetamido, Composição:Poli(0-2 Hidroxietil) Amido + Cloreto De Sódio, Concentração:Solução A 6%, 450/0,7, Forma Farmacêutica:Solução Injetável, Característica Adicional:Em Sistema Fechado",2408,Hetamido,2,Composição,Poli(0-2 Hidroxietil) Amido + Cloreto De Sódio,NA
393844,"393844 - Hetamido, Composição:Poli(0-2 Hidroxietil) Amido + Cloreto De Sódio, Concentração:Solução A 6%, 450/0,7, Forma Farmacêutica:Solução Injetável, Característica Adicional:Em Sistema Fechado",2408,Hetamido,3,Concentração,"Solução A 6%, 450/0,7",NA
393844,"393844 - Hetamido, Composição:Poli(0-2 Hidroxietil) Amido + Cloreto De Sódio, Concentração:Solução A 6%, 450/0,7, Forma Farmacêutica:Solução Injetável, Característica Adicional:Em Sistema Fechado",2408,Hetamido,5,Forma Farmacêutica,Solução Injetável,NA
393844,"393844 - Hetamido, Composição:Poli(0-2 Hidroxietil) Amido + Cloreto De Sódio, Concentração:Solução A 6%, 450/0,7, Forma Farmacêutica:Solução Injetável, Característica Adicional:Em Sistema Fechado",2408,Hetamido,6,Característica Adicional,Em Sistema Fechado,NA
607922,"607922 - Alprazolam, Concentração:0,50 MG, Adicional:Sublingual",2362,Alprazolam,6,Concentração,"0,50",MG
607922,"607922 - Alprazolam, Concentração:0,50 MG, Adicional:Sublingual",2362,Alprazolam,8,Adicional,Sublingual,NA
470478,"470478 - Alprazolam, Concentração:2 MG, Adicional:Liberação Lenta",2362,Alprazolam,6,Concentração,2,MG
470478,"470478 - Alprazolam, Concentração:2 MG, Adicional:Liberação Lenta",2362,Alprazolam,8,Adicional,Liberação Lenta,NA
448159,"448159 - Alprazolam, Concentração:1 MG, Adicional:Liberação Lenta",2362,Alprazolam,6,Concentração,1,MG
448159,"448159 - Alprazolam, Concentração:1 MG, Adicional:Liberação Lenta",2362,Alprazolam,8,Adicional,Liberação Lenta,NA
440771,"440771 - Alprazolam, Concentração:0,50 MG, Adicional:Liberação Lenta",2362,Alprazolam,6,Concentração,"0,50",MG
440771,"440771 - Alprazolam, Concentração:0,50 MG, Adicional:Liberação Lenta",2362,Alprazolam,8,Adicional,Liberação Lenta,NA
284465,"284465 - Alprazolam, Dosagem:2 MG",2362,Alprazolam,2,Dosagem,2,MG
271358,"271358 - Alprazolam, Dosagem:0,25 MG",2362,Alprazolam,2,Dosagem,"0,25",MG
271357,"271357 - Alprazolam, Dosagem:0,50 MG",2362,Alprazolam,2,Dosagem,"0,50",MG
271356,"271356 - Alprazolam, Dosagem:1 MG",2362,Alprazolam,2,Dosagem,1,MG
611998,"611998 - Anlodipino Besilato, Composição:Associado Ao Perindopril Arginina, Concentraçao:5 Mg + 7 MG",2411,Anlodipino Besilato,6,Composição,Associado Ao Perindopril Arginina,NA
611998,"611998 - Anlodipino Besilato, Composição:Associado Ao Perindopril Arginina, Concentraçao:5 Mg + 7 MG",2411,Anlodipino Besilato,7,Concentraçao,5 Mg + 7,MG
611997,"611997 - Anlodipino Besilato, Composição:Associado Ao Perindopril Arginina, Concentraçao:2,5 Mg + 3,5 MG",2411,Anlodipino Besilato,6,Composição,Associado Ao Perindopril Arginina,NA
611997,"611997 - Anlodipino Besilato, Composição:Associado Ao Perindopril Arginina, Concentraçao:2,5 Mg + 3,5 MG",2411,Anlodipino Besilato,7,Concentraçao,"2,5 Mg + 3,5",MG
479357,"479357 - Anlodipino Besilato, Composição:Associado À Valsartana, Concentraçao:5 Mg + 320 MG",2411,Anlodipino Besilato,6,Composição,Associado À Valsartana,NA
479357,"479357 - Anlodipino Besilato, Composição:Associado À Valsartana, Concentraçao:5 Mg + 320 MG",2411,Anlodipino Besilato,7,Concentraçao,5 Mg + 320,MG
476553,"476553 - Anlodipino Besilato, Composição:Associado Ao Perindopril Arginina, Concentraçao:10 Mg + 14 MG",2411,Anlodipino Besilato,6,Composição,Associado Ao Perindopril Arginina,NA
476553,"476553 - Anlodipino Besilato, Composição:Associado Ao Perindopril Arginina, Concentraçao:10 Mg + 14 MG",2411,Anlodipino Besilato,7,Concentraçao,10 Mg + 14,MG
438419,"438419 - Anlodipino Besilato, Concentraçao:1 MG/ML, Forma Farmaceutica:Solução Oral, Adicional:Formulação Especialmente Manipulada",2411,Anlodipino Besilato,7,Concentraçao,1,MG/ML
438419,"438419 - Anlodipino Besilato, Concentraçao:1 MG/ML, Forma Farmaceutica:Solução Oral, Adicional:Formulação Especialmente Manipulada",2411,Anlodipino Besilato,8,Forma Farmaceutica,Solução Oral,NA
438419,"438419 - Anlodipino Besilato, Concentraçao:1 MG/ML, Forma Farmaceutica:Solução Oral, Adicional:Formulação Especialmente Manipulada",2411,Anlodipino Besilato,9,Adicional,Formulação Especialmente Manipulada,NA
434255,"434255 - Anlodipino Besilato, Composição:Associado À Telmisartana, Concentraçao:10 Mg + 80 MG",2411,Anlodipino Besilato,6,Composição,Associado À Telmisartana,NA
434255,"434255 - Anlodipino Besilato, Composição:Associado À Telmisartana, Concentraçao:10 Mg + 80 MG",2411,Anlodipino Besilato,7,Concentraçao,10 Mg + 80,MG
400091,"400091 - Anlodipino Besilato, Composição:Associado À Atorvastatina Cálcica, Concentraçao:5 Mg + 10 MG",2411,Anlodipino Besilato,6,Composição,Associado À Atorvastatina Cálcica,NA
