codigo_pdm,codigo_br,nome_item,embedding
2595,389966,"antígeno, tipo:bateria padrão com 06 antígenos, aplicação:para teste intradérmico, aspecto físico:líquido","[ 0.01994452  0.01104005 -0.03571719 ...  0.00425384  0.00575255
  0.0150414 ]"
2595,389967,"antígeno, tipo:bateria padrão com 30 antígenos, aplicação:p/ teste de contato, aspecto físico:líquido","[ 0.04108931  0.00329186 -0.05725201 ...  0.00243642  0.01258542
  0.01411235]"
17689,390005,"quetiapina, concentração:50 mg, forma farmacêutica:liberação prolongada","[-0.00137084 -0.07685966  0.00202034 ...  0.02481439  0.03861383
 -0.01600087]"
17689,390006,"quetiapina, concentração:300 mg, forma farmacêutica:liberação prolongada","[-0.02496589 -0.08216342 -0.02330044 ...  0.06493027  0.03874824
 -0.01013834]"
17689,390007,"quetiapina, concentração:200 mg, forma farmacêutica:liberação prolongada","[-0.02878345 -0.07327958 -0.00133473 ...  0.0476033   0.02906347
 -0.00409074]"
18858,390008,"cetuximabe, concentraçao:5 mg/ml, forma farmaceutica:solução injetável","[-0.0075297  -0.05677687  0.0074727  ...  0.04122539  0.01820172
 -0.0236387 ]"
2436,390439,"amoxicilina, princípio ativo:associada com clavulanato de potássio, concentração:500mg + 100mg, forma farmacêutica:pó liófilo p/ injetável","[ 0.00606753 -0.04661492 -0.02806869 ...  0.06782985  0.01591614
 -0.00395057]"
7239,390440,"exenatida, concentração:250 mcg/ml, forma farmacêutica:solução injetável, característica adicional:c/ sistema aplicador","[-0.04307282  0.00075228 -0.00017697 ...  0.07446246  0.02078894
  0.01219531]"
18076,390441,"ácido poliacrílico, concentração:3 mg/g, forma farmacêutica:gel oftálmico","[-0.04428746 -0.02919239  0.02292611 ...  0.04799268 -0.01486551
  0.03029942]"
5525,390598,"concentrado de fator de coagulação, fator:fator viii recombinante, forma farmacêutica:pó liófilo p/ injetável","[-0.04059488 -0.04107278 -0.00583964 ...  0.0101425   0.04027135
  0.0305751 ]"
14022,390643,"tensirolimo, concentração:25 mg/ml, forma farmacêutica:solução injetável",[0.01123472 0.00077992 0.05140037 ... 0.0220473  0.02237615 0.00506916]
8370,390652,"indocianina verde, concentração:5 mg, forma farmacêutica:pó p/ solução oftálmica, característica adicional:com ampola diluente","[-0.04471344 -0.05767846  0.010099   ...  0.02209314 -0.03613837
 -0.01030073]"
8370,390653,"indocianina verde, concentração:50 mg, forma farmacêutica:pó p/ solução oftálmica, característica adicional:com ampola diluente","[-0.04858895 -0.0595684   0.00948434 ...  0.01469173 -0.03053137
 -0.00606095]"
17958,390680,"papaína, concentraçao:10%, forma farmaceutica:gel, caracteristica adicional:formulação especialmente manipulada","[-0.02392292 -0.03631547 -0.02052409 ... -0.00578353 -0.0110477
  0.02293216]"
10977,390804,"polihexanida, composição:associada à undecilaminopropil betaína, concentração:0,1% + 0,1%, forma farmacêutica:solução aquosa","[-0.0192828  -0.04056018 -0.04388532 ...  0.05994835 -0.03548627
  0.04238324]"
17872,391318,"sildenafila, composição:sal citrato, concentração:4 mg/ml, forma farmacêutica:solução oral, característica adicional:formulação especialmente manipulada","[-0.06498747  0.00239609  0.00023539 ...  0.03423512 -0.05005281
  0.02722071]"
4562,391319,"carnitina, composição:l-carnitina, concentração:250 mg/ml, forma farmaceutica:suspensão oral, característica adicional:formulação especialmente manipulada","[-0.04606741 -0.03655394  0.0262351  ...  0.05159844  0.01625436
 -0.00960831]"
19138,391324,"hidroquinona, composição:associada à fluocinolona acetonida e tretinoína, concentração:4% + 0,01% + 0,05%, forma farmacêutica:creme","[ 0.03185628 -0.02775649 -0.00885114 ...  0.04011021  0.02737891
 -0.00743772]"
12223,391336,"alfataliglicerase, concentração:200 ui, forma farmacêutica:pó liófilo p/ injetável","[-0.07680804 -0.00553745  0.00132576 ...  0.05021103  0.01711436
 -0.01215816]"
15870,391811,"carbonato de cálcio, composição:associado com vitamina d3, concentração:125 mg + 400 ui, característica adicional:formulação especialmente manipulada","[-0.01824903  0.00813455 -0.03015706 ...  0.03662373  0.00110699
  0.02878211]"
1631,391938,"colecalciferol, concentração:3.300 ui/ml, forma farmacêutica:solução oral-gotas","[-0.03295162  0.0126785  -0.04039823 ...  0.03989926 -0.01124294
  0.003347  ]"
11156,392111,"pregabalina, concentração:150 mg","[-0.01434591 -0.04024716  0.00783611 ...  0.02510508  0.01267729
  0.02757986]"
11156,392112,"pregabalina, concentração:300 mg","[-0.03776461 -0.04784327 -0.01249328 ...  0.03301521  0.02460271
  0.02532324]"
11759,392113,"risperidona, concentração:250 mcg","[-0.01561912 -0.02267781  0.00798989 ...  0.02398125  0.01193179
  0.05531921]"
11759,392114,"risperidona, concentração:500 mcg","[-0.00791269 -0.01364024 -0.00747735 ...  0.00920788  0.00440031
  0.04838716]"
6216,392118,"dimeticona, concentração:75 mg/ml, forma farmaceutica:emulsão oral - gotas","[ 0.00426052 -0.02962746  0.03228672 ...  0.05524942 -0.03019258
 -0.0380949 ]"
15870,392138,"carbonato de cálcio, composição:associado com vitamina d3, concentração:250 mg + 400 ui, característica adicional:formulação especialmente manipulada","[-0.01943208  0.00924747 -0.03216304 ...  0.03888771  0.00325663
  0.02965471]"
4724,392249,"cefepima cloridrato, concentração:1 g, forma farmaceutica:pó liófilo p/ injetável, características adicionais:sistema fechado, diluente nacl 0,9%","[-0.06265587 -0.0368598   0.02968494 ...  0.0150483  -0.00569846
  0.01074562]"
4509,392264,"carbamazepina, concentração:20 mg/ml, forma farmaceutica:xarope","[ 0.02447183 -0.0508389   0.04545911 ...  0.0252419  -0.0016664
  0.02648153]"
12553,392403,"brimonidina tartarato, concentração:1 mg/ml, forma farmaceutica:solução oftálmica","[-0.04076183  0.02251688 -0.04092003 ...  0.01657006  0.00948844
  0.01105624]"
16185,392423,"dexpantenol, concentração:50 mg/g, forma farmacêutica:gel oftálmico","[-0.06884748 -0.03110549  0.06467451 ...  0.02981664 -0.02093362
 -0.00193465]"
9526,392446,"medicamento homeopático, composição:à base de lycopodium clavatum, escala:400 mfc, forma farmaceutica:solução oral - gotas","[-0.02419248  0.00754135 -0.03067557 ...  0.03114341 -0.00064794
  0.01068311]"
9526,392447,"medicamento homeopático, composição:à base de lycopodium clavatum, escala:500 mfc, forma farmaceutica:solução oral - gotas","[-0.01177387  0.01177053 -0.03331496 ...  0.02857245  0.00430698
  0.00593304]"
10073,392558,"neomicina, concentração:500mg, característica adicional:medicamento especialmente manipulado","[-0.00566398 -0.02635023 -0.0364746  ...  0.02129642 -0.02372895
 -0.01658885]"
8231,392593,"hidróxido de alumínio, composição:assoc. ao hidróxido magnésio e carbonato de cálcio, concentração:178 mg + 185 mg + 231,5 mg","[ 0.02063954  0.02975287  0.02920641 ...  0.04622634 -0.00904235
  0.02751433]"
8231,392595,"hidróxido de alumínio, composição:assoc. ao hidróxido magnésio e carbonato de cálcio, concentração:178 mg + 185 mg + 230 mg, forma farmaceutica:comprimido mastigável","[ 0.04563177  0.0142516   0.03257892 ...  0.05893789 -0.00356623
  0.0153427 ]"
5077,392661,"clindamicina, concentração:20 mg/g, forma farmaceutica:creme vaginal","[-0.07899585  0.00845845 -0.02136703 ...  0.06566917  0.03589916
  0.03113214]"
4804,392662,"cetoprofeno, composição:sal lisinato, concentraçao:160 mg, forma farmaceutica:liberação prolongada","[ 0.03580911 -0.0282973  -0.00530353 ...  0.02020079 -0.03595376
  0.01044488]"
4804,392663,"cetoprofeno, composição:sal lisinato, concentraçao:320 mg, forma farmaceutica:liberação prolongada","[ 0.0329828  -0.02935411 -0.00522746 ...  0.02607203 -0.04216027
  0.01564929]"
5206,392708,"metformina cloridrato, composição:associada à sitagliptina, concentração:850 mg + 50 mg","[-0.0370044  -0.01029081  0.01099325 ...  0.05868349 -0.00599541
  0.00752774]"
16344,392714,"óxido de zinco, concentração:200 mg/g, forma farmacêutica:creme","[-0.02217843 -0.0011732   0.00352794 ...  0.02339351  0.00889021
 -0.01839723]"
13749,392771,"fondaparinux, composição:sal sódico, concentração:5 mg, forma farmacêutica:solução injetável, característica adicional:em seringa preenchida","[ 0.0292622  -0.04210297  0.00123981 ...  0.04521005 -0.00221798
 -0.01524067]"
13749,392772,"fondaparinux, composição:sal sódico, concentração:2,5 mg, forma farmacêutica:solução injetável, característica adicional:em seringa preenchida","[ 0.01938329 -0.04233629  0.00420646 ...  0.05286461 -0.00182775
 -0.01594062]"
13749,392773,"fondaparinux, composição:sal sódico, concentração:7,5 mg, forma farmacêutica:solução injetável, característica adicional:em seringa preenchida","[ 0.02019056 -0.0430283  -0.00075562 ...  0.05302341 -0.00430552
 -0.01110112]"
13749,392774,"fondaparinux, composição:sal sódico, concentração:10 mg, forma farmacêutica:solução injetável, característica adicional:em seringa preenchida","[ 0.02772543 -0.04675329 -0.0075754  ...  0.04218372  0.00120356
 -0.005318  ]"
9903,392836,"montelucaste sódico, concentração:4 mg, forma farmacêutica:granulado","[ 0.02730877 -0.02529912 -0.01308678 ...  0.04277255  0.00712497
 -0.01447579]"
2463,393034,"saxagliptina, concentração:5 mg","[-0.00248817 -0.07151148  0.03098021 ...  0.04128654  0.02961879
  0.00452792]"
1972,393138,"everolimo, concentração:5 mg","[ 0.02942319 -0.03788267  0.05738496 ...  0.01310584 -0.00930188
 -0.01560951]"
1972,393139,"everolimo, concentração:10 mg","[ 0.03438343 -0.04470573  0.0424806  ...  0.01086224 -0.0051803
  0.00290445]"
8812,393161,"levotiroxina sódica, concentração:38 mcg","[ 0.05047595 -0.10168967 -0.01065723 ...  0.02759467  0.00506389
 -0.00253671]"
359,393313,"zanamivir, concentração:5 mg, forma farmacêutica:cápsula pó inalante, característica adicional:com aplicador","[-0.00147255  0.01979087  0.02942508 ...  0.03129099 -0.01066643
 -0.01463211]"
15870,393325,"carbonato de cálcio, concentração:1200 mg de cálcio ionizável, forma farmacêutica:na forma oral sólida, característica adicional:formulação especialmente manipulada","[ 0.00339308  0.0368269  -0.02812523 ...  0.03025322  0.0257838
  0.01140928]"
5040,393327,"ciprofloxacino cloridrato, composição:associado a hidrocortisona, concentração:2 mg + 10 mg/ml, forma farmaceutica:suspensão otológica","[-0.03325859 -0.0197601   0.00711017 ...  0.03864188 -0.01500893
  0.00683777]"
5116,393328,"cloreto de potássio, concentração:60 mg/ml, forma farmaceutica:xarope","[ 0.02046806 -0.02886734 -0.00649982 ...  0.00425984 -0.00317974
  0.00768621]"
6057,393331,"desogestrel, composição:associado ao etinilestradiol, concentração:150 mcg + 30 mcg","[ 0.02520515 -0.04188846  0.00532563 ...  0.07505127 -0.02023799
  0.01218505]"
18455,393339,"extrato medicinal, composição:harpagophytum procumbens dc, concentração:400 mg","[-0.04048462 -0.06719807 -0.0251319  ...  0.01598963 -0.02072805
  0.0198295 ]"
11236,393341,"riboflavina, concentração:200 mg, forma farmacêutica:na forma oral sólida, característica adicional:formulação especialmente manipulada","[-0.04729246 -0.02378687  0.01345182 ...  0.00010724  0.02569193
  0.02232896]"
18455,393342,"extrato medicinal, composição:pelargonium sidoides dc., concentração:825 mg/ml, forma farmacêutica:solução oral","[-0.01955418 -0.02262951 -0.0382477  ...  0.02296463  0.01272163
  0.02179105]"
17807,393373,"lidocaína cloridrato, concentração:40 mg/g, forma farmaceutica:creme","[-0.04140291 -0.00841068 -0.0466718  ...  0.0334847   0.00037451
  0.02603566]"
5804,393389,"contraste radiológico, tipo:não iônico, composição:à base de iopramida, concentração:623,40 mg/ml, forma farmacêutica:solução injetável","[-0.01268594 -0.01746305  0.00914227 ...  0.02323926 -0.0084227
  0.00674267]"
1824,393492,"acetilcisteína, composição:associada ao sulfato de tuaminoeptano, concentraçao:10 mg + 5 mg/ml, forma farmaceutica:solução nasal, característica adicional:com aplicador","[ 0.00572524 -0.01477269 -0.02010066 ...  0.06285183 -0.02238769
 -0.02458063]"
1824,393493,"acetilcisteína, composição:associada ao sulfato de tuaminoeptano, concentraçao:10 mg + 5 mg/ml, forma farmaceutica:solução nasal","[ 0.01010095 -0.01240501 -0.02118041 ...  0.06330011 -0.0199007
 -0.02006388]"
1824,393494,"acetilcisteína, concentraçao:11,5 mg/ml, forma farmaceutica:solução nasal","[ 0.01364358 -0.04682371  0.00643344 ...  0.08080067  0.00448033
 -0.00618951]"
5119,393565,"furazolidona, concentração:200 mg",[0.00914524 0.0057602  0.00486313 ... 0.01278306 0.00493372 0.03201256]
1385,393705,"silimarina, concentração:140 mg","[-0.00966253 -0.0227872   0.02517121 ...  0.04607316 -0.01933044
  0.0261173 ]"
10759,393718,"piracetam, composição:associado com diidroergotamina mesilato, concentração:400 mg + 1 mg","[-3.2774154e-02 -4.5824781e-02 -5.6376699e-05 ...  2.6522510e-02
 -1.8984921e-02  2.7521273e-02]"
10776,393719,"piroxicam, concentração:20 mg, forma farmacêutica:p/ uso retal","[-0.01083147 -0.00153068  0.04117142 ...  0.00258419 -0.00359537
  0.05477512]"
10243,393729,"oxicodona cloridrato, concentração:10 mg, forma farmacêutica:liberação controlada","[-0.03807179 -0.0265822  -0.04444069 ...  0.0381633  -0.01668186
  0.03250872]"
10243,393730,"oxicodona cloridrato, concentração:20 mg, forma farmacêutica:liberação controlada","[-0.03764852 -0.01049652 -0.03456577 ...  0.04379157 -0.0179188
  0.02845477]"
10243,393731,"oxicodona cloridrato, concentração:40 mg, forma farmacêutica:liberação controlada","[-0.05262211 -0.02146856 -0.03044002 ...  0.04442214 -0.02286121
  0.02202238]"
12727,393733,"timolol, concentraçao:0,137%, forma farmaceutica:gel oftálmico","[-0.03895671 -0.01438541  0.07371179 ...  0.03067334  0.00130145
 -0.00335583]"
8918,393737,"loperamida cloridrato, composição:associada com dimeticona, concentração:2mg + 125 mg, forma farmacêutica:comprimido mastigável","[-0.00663235 -0.00509952 -0.01744659 ...  0.0643817  -0.01434371
 -0.01310796]"
8806,393738,"levodropropizina, concentração:60 mg/ml, forma farmaceutica:solução oral - gotas","[-0.02453922 -0.05637699 -0.00970127 ...  0.03248733 -0.03111185
 -0.01623087]"
8810,393740,"levonorgestrel, composição:associado à etinilestradiol, concentração:100 mcg + 20 mcg","[ 0.00790036 -0.00994781 -0.01092562 ...  0.07010368 -0.02669498
  0.01926873]"
6223,393749,"isossorbida, composição:sal mononitrato, concentração:40 mg/ml, forma farmaceutica:solução oral - gotas","[ 0.01372308 -0.01083086 -0.0541137  ...  0.03177425 -0.02913851
 -0.03561404]"
8231,393756,"hidróxido de alumínio, composição:associado com carbonato de magnésio, concentração:160 mg + 50 mg, forma farmaceutica:comprimido mastigável",[0.04339965 0.01099767 0.03754966 ... 0.04593328 0.00193698 0.00404699]
8231,393757,"hidróxido de alumínio, composição:associado ao hidróxido de magnésio e dimeticona, concentração:400 mg + 400 mg + 30 mg, forma farmaceutica:comprimido mastigável","[ 0.05170129  0.00760651  0.03707871 ...  0.05995687 -0.0236806
 -0.00629181]"
17604,393764,"escitalopram oxalato, concentração:10 mg/ml, forma farmaceutica:solução oral - gotas","[-0.01975853 -0.06704339  0.02465232 ...  0.04434883 -0.03568034
  0.00761441]"
19009,393779,"darunavir, concentração:75 mg","[-0.01623024 -0.02697404  0.00715863 ...  0.01541155 -0.00772366
 -0.00892892]"
19009,393780,"darunavir, concentração:600 mg","[-0.00670705 -0.02809796 -0.00481558 ...  0.01499392 -0.01137734
 -0.00294896]"
19009,393781,"darunavir, concentração:150 mg","[-0.00538846 -0.02081868  0.00132988 ...  0.02291876 -0.01069791
  0.00053686]"
354,393800,"ácido fólico, concentração:0,4 mg/ml, forma farmaceutica:solução oral","[-0.0090555  -0.01917107  0.02509473 ...  0.04997277 -0.0059618
  0.02807974]"
354,393803,"ácido fólico, concentração:5 mg/ml, forma farmaceutica:solução oral - gotas","[ 0.00428935 -0.02933206  0.00935882 ...  0.03566668 -0.00318866
  0.00491672]"
354,393804,"ácido fólico, composição:associado ao ferro aminoácido quelato, concentração:0,2mg + 250 mg/ml, forma farmaceutica:suspensão oral - gotas","[-0.00606347 -0.01145943  0.00701723 ...  0.05411366  0.00104947
  0.0184272 ]"
2411,393808,"anlodipino besilato, composição:associado ao valsartano, concentraçao:10 mg + 160 mg","[ 0.02593773 -0.03068879  0.0260252  ...  0.03458879 -0.01035185
  0.02425457]"
