"endpoint","numeroItem","codigo_pdm","descricao","unidadeMedida"
"https://pncp.gov.br/api/pncp/v1/orgaos/88131164000107/compras/2024/34/itens",8,"2436","AMOXICILINA 500MG   CLAVULANATO DE POTASSIO 125MG.","Comprimido"
"https://pncp.gov.br/api/pncp/v1/orgaos/45780103000150/compras/2024/324/itens",4,"8428","Cota Reservada - AGULHA PARA CANETA DE INSULINA 6MM","CAIXA"
"https://pncp.gov.br/api/pncp/v1/orgaos/01111142000199/compras/2024/30/itens",1,"354","ACIDO FÓLICO ERITROCITARIO","SERV"
"https://pncp.gov.br/api/pncp/v1/orgaos/44547305000193/compras/2024/139/itens",1,"8428","INSULINA LISPRO 100U/ML - 3ML","CARPULE"
"https://pncp.gov.br/api/pncp/v1/orgaos/10971858000157/compras/2022/1/itens",6,"354","ACIDO FOLICO 5 MG (COMPRIMIDO)","UN"
"https://pncp.gov.br/api/pncp/v1/orgaos/45279643000154/compras/2024/11/itens",7,"8428","INSULINA DEGLUDECA 100 U/ML + LIRAGLUTIDA 3,6 MG/ML, EM SISTEMA DE APLICAÇÃO PREENCHIDO COM 3 ML CADA.","FR"
"https://pncp.gov.br/api/pncp/v1/orgaos/75442756000190/compras/2022/18/itens",8,"3924","Fenoterol bromidrato 0,25mg/ml solução para inalação 20 ml -(BR0396470)","FRASCO"
"https://pncp.gov.br/api/pncp/v1/orgaos/45739083000173/compras/2024/1033/itens",1,"10621","PENICILAMINA DE 250MG - CÁPSULA","CPS"
"https://pncp.gov.br/api/pncp/v1/orgaos/44573087000161/compras/2024/239/itens",8,"2463","SAXAGLIPTINA 5MG + DAPAGLIFLOZINA 10MG","COPO"
"https://pncp.gov.br/api/pncp/v1/orgaos/03930106000182/compras/2024/71/itens",7,"1795","(ID-115247) IVERMECTINA, Forma Farmaceutica: comprimido; Concentracao: 6mg.","unidade"
"https://pncp.gov.br/api/pncp/v1/orgaos/14491945000168/compras/2023/14/itens",3,"4509","CARBAMAZEPINA 200 MG.","COMPRIMIDO"
"https://pncp.gov.br/api/pncp/v1/orgaos/87958625000149/compras/2024/284/itens",1,"18226","ROSUVASTATINA 5MG + EZETIMIBA 10MG","un"
"https://pncp.gov.br/api/pncp/v1/orgaos/46444063000138/compras/2024/26/itens",2,"2436","AMOXICILINA TRIIDRATADA 15G/ VEÍCULO q.s.p. 100 ML
Amoxicilina triidratada 15g / Veículo q.s.p. 100 mL.- Frasco com 50 ml","FR"
"https://pncp.gov.br/api/pncp/v1/orgaos/46523270000188/compras/2024/234/itens",5,"5200","CLORIDRATO DE LEVOMEPROMAZINA SOLUÇÃO ORAL A  4% - GOTAS -  20 ML - NEOZINE  (ORDEM JUDICIAL)","Frasco"
"https://pncp.gov.br/api/pncp/v1/orgaos/83102285000107/compras/2022/10/itens",6,"2363","Alprostadil 20mcg amp","AMPOLA"
"https://pncp.gov.br/api/pncp/v1/orgaos/18025940000109/compras/2024/99/itens",1,"18741","BEVACIZUMABE
25MGML 

SOL DIL INFUS IV CT FA VD TRANS X 16 ML","AMP"
"https://pncp.gov.br/api/pncp/v1/orgaos/75234757000149/compras/2024/1101/itens",8,"9526","6401.68058-Medicamento Veterinário, Homeopático, Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário","Unitário"
"https://pncp.gov.br/api/pncp/v1/orgaos/04104816000116/compras/2024/154/itens",1,"8428","INSULINA ASPART INJETÁVEL 100U/ML 10ML","FRASCO/AMPOLA"
"https://pncp.gov.br/api/pncp/v1/orgaos/11452644000137/compras/2024/4/itens",4479591,"18272","Aripiprazol, concentração: 20 mg/ml, forma farmacêutica: suspensão oral - gotas (aristab)","Frasco 150 ML"
"https://pncp.gov.br/api/pncp/v1/orgaos/07954480000179/compras/2024/2813/itens",2,"8794","Plerixafor","Frasco-Ampola"
"https://pncp.gov.br/api/pncp/v1/orgaos/07954480000179/compras/2024/9166/itens",6,"11759","RISPERIDONA, 3MG, COMPRIMIDO REVESTIDO, UNIDADE 1.0 COMPRIMIDO","UNIDADE 1.0 COMPRIMIDO"
"https://pncp.gov.br/api/pncp/v1/orgaos/44780609000104/compras/2024/178/itens",1,"14550","MIRTAZAPINA 30 MG - COMPRIMIDO REVESTIDO","Cápsula"
"https://pncp.gov.br/api/pncp/v1/orgaos/18114280000124/compras/2024/13/itens",3975974,"2360","ALOPURINOL 100 mg COMPRIMIDO","UND"
"https://pncp.gov.br/api/pncp/v1/orgaos/88000914000101/compras/2024/107/itens",6,"2420","Lote 6 - AMIODARONA 50 mg/ml SOL INJETÁVEL AMP 3 ml","Ampola"
"https://pncp.gov.br/api/pncp/v1/orgaos/45511847000179/compras/2024/294/itens",1,"30138","SACITUZUMABE GOVITECANA (MARCA: TRODELVY 200MG) CAIXA COM 1 FRASCO COM PÓ LIOFILIZADO PARA SOLUÇÃO DE USO INTRAVENOSO.","Cx"
"https://pncp.gov.br/api/pncp/v1/orgaos/04228734000183/compras/2023/1/itens",4872,"1289","Soro - Tipo: teste com anticorpos anti-D (Rho); Requisito: monoclonais  de classe IgM e IgG; Uso: para determinação em tubo e lâmina .","Fr. - 10 - Mililitros"
"https://pncp.gov.br/api/pncp/v1/orgaos/23278690000140/compras/2024/4/itens",2,"5118","SAL GROSSO, NÃO IODADO, EMBALADO EM SACOS VALVULADOS CONTENDO 25 QUILOS, SENDO: SAL GROSSO, NÃO IODADO, EMBALADO EM SACOS VALVULADOS CONTENDO 25 QUILOS, SENDO:Fórmula: NaC1 (Cloreto de Sódio)Aspecto: Cristalino límpido;Cor: Branca;Odor: Inodoro;Sabor: Caracterísico salino.Componentes:Cloreto de Sódio: Mínimo 99,80; Típico: 99,86; Máximo: 99,91Umidade: Mínimo 0,1; Típico: 1,0; Máximo: 2,00Cálcio (Como Ca++): Mínimo 0,020; Típico: 0,040; Máximo: 0,075Magnésio (Como Mg++): Mínimo 0,004; Típico: 0,010; Máximo: 0,045. Sulfatos (Como SO4--): Mínimo 0,030; Típico: 0,100; Máximo:0,200. Insolúveis (em água): Mínimo 0,006; Típico: 0,035; Máximo: 0,050. pH (Solução 10% p/v): Mínimo 6,5; Típico: 8,0; Máximo: 9,5Iodo (metaloide): IsentoFerrocianeto de Sódio: AusenteSilico Aluminto de Sódio: IsentoNitrito: AusenteDureza Química Total: 1.000Iodo: Ausente","KG"
"https://pncp.gov.br/api/pncp/v1/orgaos/11166368000140/compras/2022/65/itens",7,"8222","HIDROCORTISONA CREME 20G","UN"
"https://pncp.gov.br/api/pncp/v1/orgaos/02760004000101/compras/2024/10/itens",1531,"354","Ácido Fólico + Acetato de Dextroalfatocoferol 400MCG + 10MG, cápsula gelatinosa mole.","CP"
"https://pncp.gov.br/api/pncp/v1/orgaos/44780609000104/compras/2024/15/itens",9,"2463","SAXAGLIPTINA 5MG + METFORMINA, CLORIDRATO 1000MG - COMPRIMIDO REVESTIDO","CP"
"https://pncp.gov.br/api/pncp/v1/orgaos/10221760000182/compras/2024/45/itens",2,"1289","SORO GLICOFISIOLOGICO DE 500ML","FRASCO"
"https://pncp.gov.br/api/pncp/v1/orgaos/10572048000390/compras/2022/55/itens",5,"6143","(3143333) - DEXAMETASONA - CONCENTRACAO/DOSAGEM 4 MG/ML,FORMA FARMACEUTICA SOLUCAO INJETAVEL,FORMA DE APRESENTACAO AMPOLA,VIA DE ADMINISTRACAO PARENTERAL","AMPOLA"
"https://pncp.gov.br/api/pncp/v1/orgaos/68020916000147/compras/2024/90/itens",3,"1289","BEBIDA ACHOCOLATADA; LEITE INTEGRAL RECONSTITUÍDO; SORO DE LEITE EM PÓ; CACAU; GORDURA VEGETAL HIDROGENADA; EXTRATO DE MALTE E VITAMINAS (C, A E ÁCIDO FÓLICO); SAL REFINADO; ESPESSANTES; CONTÉM GLUTEN. EMBALAGEM DE 200 ML.","Unidade"
"https://pncp.gov.br/api/pncp/v1/orgaos/03507415000225/compras/2022/84/itens",8896,"15893","METILFENIDATO, CLORIDRATO 30MG. CÁPSULA DE LIBERAÇÃO MODIFICADA.","CÁPSULA"
"https://pncp.gov.br/api/pncp/v1/orgaos/46588950000180/compras/2024/52/itens",3,"2420","AMIODARONA 50 MG/ML - SOL.INJ.","AMPOLA 3ML"
"https://pncp.gov.br/api/pncp/v1/orgaos/07954480000179/compras/2024/10779/itens",2,"15443","TAFAMIDIS MEGLUMINA, 20 MG, CAPSULA, UNIDADE 1.0 CAPSULA","UNIDADE 1.0 CAPSULA"
"https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2024/305/itens",1,"8211","HIDRALAZINA 20 mg/mL solução injetável (ampola 1 mL).","Amp"
"https://pncp.gov.br/api/pncp/v1/orgaos/83169623000110/compras/2023/117/itens",8,"5118","CLORETO SODIO 0,9% 1000ML  SISTEMA FECHADO","FRASCO/BOLSA"
"https://pncp.gov.br/api/pncp/v1/orgaos/00394452000103/compras/2024/405/itens",3,"2259","Silicone componentes: glicerina, alcool etílico, água, apresentação: gel, cor: incolor, finalidade: proteção e brilho de superfícies de plástico e bor, aplicação: superfícies de plástico e borracha","Frasco 250 ML"
"https://pncp.gov.br/api/pncp/v1/orgaos/13792329000184/compras/2024/65/itens",1,"1612","RIVAROXABANA,  10mg, comprimido, embalado em blister, envelope kraft","COMPRIMIDO"
"https://pncp.gov.br/api/pncp/v1/orgaos/01612470000179/compras/2024/77/itens",7,"15286","DIVALPROATO DE SÓDIO 500MG COMPRIMIDOS LIBERAÇÃO PROLONGADA REVESTIDOS","Unidade"
"https://pncp.gov.br/api/pncp/v1/orgaos/11055682000156/compras/2023/222/itens",1,"8007","GLICOSE 75G FRASCOS 100MLGLICOSE 75 G PRONTA PARA USO, FRASCO COM 100ML. CONSTAR REGISTRO NO MINISTÉRIO DA SAÚDE.","FRASCO (FRS)"
"https://pncp.gov.br/api/pncp/v1/orgaos/76002641000147/compras/2024/110/itens",5,"14520","BISOPROLOL  FUMARATO 5 MG, COMPRIMIDO REVESTIDO","COMPRIMIDO (COM)"
"https://pncp.gov.br/api/pncp/v1/orgaos/02385669000174/compras/2024/1339/itens",4,"5525","CONCENTRADO DE FATOR IX DE COAGULAÇÃO HUMANA","UN"
"https://pncp.gov.br/api/pncp/v1/orgaos/22678874000135/compras/2023/427/itens",1,"8256","PIRFENIDONA 267 MG","CAPSULA"
"https://pncp.gov.br/api/pncp/v1/orgaos/46634218000107/compras/2024/25/itens",1,"19654","DUPILUMABE 300 MG INJETÁVEL","AMP"
"https://pncp.gov.br/api/pncp/v1/orgaos/08597121000174/compras/2024/526/itens",4,"8428","6523.84868-Dispositivo para administração de insulina e outros fármacos, APRESENTAÇÃO: Para facilitar a vida das pessoas com diabetes ou pessoas que necessitam injetar medicamentos de forma subcutânea de forma frequente, ao invés de diversas injeções ao dia, permite que você realize 1 aplicação a cada 3 dias, TAMANHO: 6mm, EMBALAGEM: Individual, as características das embalagens devem obedecer à normas específicas da ABNT e MS, produto com registro junto a ANVISA/MS, CARACTERÍSTICAS ADICIONAIS: Atendimento para Ordem Judicial (conforme prescrição médica), MARCA: I- Port Advance Medtronic, UNID. DE MEDIDA: Unitário","Unitário"
"https://pncp.gov.br/api/pncp/v1/orgaos/07738057000131/compras/2024/88/itens",5,"1289","SORO GLICOFISIOLOGICO  250ML.","AMP"
"https://pncp.gov.br/api/pncp/v1/orgaos/44880060000111/compras/2023/96/itens",10,"2365","ALTEPLASE 50MG/50ML: 1FRASCO-AMPOLA COM 2,3 G DE PO LIOFILIZADO + 1FRASCO COM 50ML DE DILUENTE E 1 CANULA DE TRANSFERENCIA - EV","UN"
"https://pncp.gov.br/api/pncp/v1/orgaos/67995027000132/compras/2024/184/itens",1,"19654","DUPIXENT - DUPILUMABE INJETAVEL 300ML","Unidade"
"https://pncp.gov.br/api/pncp/v1/orgaos/18017384000110/compras/2024/184/itens",1,"363","ACICLOVIR 50MGG CREME DEERMATOLOGICO","bisnaga"
"https://pncp.gov.br/api/pncp/v1/orgaos/46523031000128/compras/2024/30/itens",4,"3567","Biperideno, lactato 5mg/ml - Solução Injetável 1ml (Portaria 344/1998)","Ampola"
"https://pncp.gov.br/api/pncp/v1/orgaos/08097819000120/compras/2023/176/itens",2,"4804","CETOPROFENO 50MG/ML AMPOLAS DE 2ML SOLUÇÃO INJETÁVEL ANTI-INFLAMATÓRIO – C/ 50 UNID","CX"
"https://pncp.gov.br/api/pncp/v1/orgaos/45122603000102/compras/2023/47/itens",6,"17734","BETAISTINA, DICLORIDRATO 24 MG","COM"
"https://pncp.gov.br/api/pncp/v1/orgaos/18301010000122/compras/2024/41/itens",5,"2259","ALCOOL ETÍLICO HIDRATADO 46º INPM","UN"
"https://pncp.gov.br/api/pncp/v1/orgaos/11204871000143/compras/2024/2/itens",3927812,"14456","ACEBROFILINA 25MG/5ML 120 ML XAROPE (BRONDILAT, BROFILIL, IGUAL OU MELHOR QUALIDADE).","FR"
"https://pncp.gov.br/api/pncp/v1/orgaos/88814181000130/compras/2024/108/itens",5,"17906","TROPICAMIDA - SOL OFT 1 % - 5 ML.","FRASCO (FR)"
"https://pncp.gov.br/api/pncp/v1/orgaos/24179665000172/compras/2023/13/itens",8,"2259","Álcool etílico 70% - para anti-sepsia da pele – Frasco de 1 litro","Unidade"
"https://pncp.gov.br/api/pncp/v1/orgaos/01613167000190/compras/2024/95/itens",5,"8428","Agulha descartavel, aco inoxidavel, 32 G x 4 mm para caneta aplicadora de insulina. Agulha, material: aco inoxidavel, aplicacao:p/ caneta aplicadora, conector: conector luer lock ou slip, protetor c/ lacre, tipo uso: descartavel, esteril, embalagem individual. Caixa com 100 unidades.Agulha descartavel, aco inoxidavel, 32 G x 4 mm para caneta aplicadora de insulina. Agulha, material: aco inoxidavel, aplicacao:p/ caneta aplicadora, conector: conector luer lock ou slip, protetor c/ lacre, tipo uso: descartavel, esteril, embalagem individual. Caixa com 100 unidades.","Unidade"
"https://pncp.gov.br/api/pncp/v1/orgaos/17744442000145/compras/2024/38/itens",4276194,"7243","AÇÚCAR CRISTAL-  De origem vegetal, constituído fundamentalmente por sacarose de cana-de-açúcar, tipo cristal, com aspecto cor, cheiro e sabor próprio, com teor de sacarose mínimo de 98,5%, isento de sujidades, parasitas e de enxofre, acondicionado em pacote de 05 kg. Prazo de validade mínimo de 6 meses a partir da data de entrega.","PCT"
"https://pncp.gov.br/api/pncp/v1/orgaos/12241675000101/compras/2022/16/itens",6,"2259","ALCOOL, ETILICO ABSOLUTO, P.A, COM 70 % DE PUREZA. EMBALAGEM: FRASCO COM 1000 ML, COM DADOS DE","L"
"https://pncp.gov.br/api/pncp/v1/orgaos/03930106000182/compras/2023/19/itens",5,"4988","(ID-116555) CICLOSPORINA, Forma Farmaceutica: solucao oral; Concentracao: 100mg/ml; Forma De Apresentacao: frasco com 50ml.","unidade"
"https://pncp.gov.br/api/pncp/v1/orgaos/43465459000173/compras/2024/527/itens",9,"6382","DOPAMINA 5 MG/ML, AMPOLA COM 10 ML, SOLUÇÃO INJETÁVEL. (CODIGO COMPRASNET: 268960)","UN"
"https://pncp.gov.br/api/pncp/v1/orgaos/11639262000117/compras/2024/5/itens",4066691,"14456","ACEBROFILINA, 5 MG/ML, 120 ML + DOSADOR GRADUADO. |  A embalagem deverá trazer externamente os dados de identificação, número de lote, data de fabricação e data de validade. Na data da entrega, o produto deve possuir, no mínimo, 75% do prazo de validade total. Conforme portaria 2814 GM/1998, o produto deve apresentar em embalagem primária e/ou secundária, a expressão PROIBIDO VENDA AO COMÉRCIO.
","FRC"
"https://pncp.gov.br/api/pncp/v1/orgaos/01612776000125/compras/2024/360/itens",2,"15870","Creme dental com fluor 90g. <p>Concentra&ccedil;&atilde;o de fl&uacute;or de 1500ppm. Ingredientes ativos: Carbonato de Calcio, Agua, Sorbitol, Laurilsulfato de Sodio, Monofluorofosfato de Sodio, Sabor, Goma de Celulusa, Pirofosfato Tetrasodio, Silicato de Sodio, Sacarina Sodica, Metilparabeno, Propilparaben, A&ccedil;&atilde;o anticarie.&nbsp;</p>
","UN"
"https://pncp.gov.br/api/pncp/v1/orgaos/08181562000190/compras/2024/2/itens",2,"2259","COLÔNIA INFANTIL, FRAGRÂNCIA SUAVE, HIPOALERGÊNICO, DERMATOLOGICAMENTE TESTADO, SEM ÁLCOOL ETÍLICO, EMBALAGEM COM, NO MÍNIMO, 200ML","Unidade"
"https://pncp.gov.br/api/pncp/v1/orgaos/45780087000103/compras/2024/26/itens",8,"17444","VICTOZA - LIRAGLUTIDA 6MG/ML- CANETA DESCARTAVEL 3ML","Unidade"
"https://pncp.gov.br/api/pncp/v1/orgaos/46588950000180/compras/2024/504/itens",2,"8428","BOMBA DE INSULINA MINIMED 780G MMT 1896BP","UNIDADE"
"https://pncp.gov.br/api/pncp/v1/orgaos/11422700000190/compras/2023/1/itens",4,"363","ACICLOVIR COMP	C/25CP CAIXA","UN"
"https://pncp.gov.br/api/pncp/v1/orgaos/46523015000135/compras/2023/6/itens",1,"2418","FÓRMULA INFANTIL ELEMENTAR, COM AMINOÁCIDOS LIVRES 100%, SEM LACTOSE, GALACTOSE, SACAROSE","GR"
"https://pncp.gov.br/api/pncp/v1/orgaos/13719646000175/compras/2023/4/itens",3,"2032","ÁCIDO TRANEXÂMICO solução injetável 50mg/ml ampola 5ml","unidade"
"https://pncp.gov.br/api/pncp/v1/orgaos/10472663000162/compras/2024/28/itens",3,"3567","CLORIDRATO DE BIPERIDENO 2 MG - COMPRIMIDO","UN"
"https://pncp.gov.br/api/pncp/v1/orgaos/33781055000135/compras/2024/225/itens",1,"2259","Excipiente Farmacêutico composição: álcool etílico, aspecto físico: líquido incolor, características adicionais: fórmula molecular c2h6o, densidade relativa entre, aplicação: produção de medicamentos","Litro"
"https://pncp.gov.br/api/pncp/v1/orgaos/46634564000187/compras/2024/916/itens",1,"5400","ZINCO QUELADO 30 MG","COMPRIMIDO"
"https://pncp.gov.br/api/pncp/v1/orgaos/45281144000100/compras/2024/61/itens",9,"2362","FRONTAL XR ALPRAZOLAM 1MG COMPRIMIDO","COMPRIMIDO"
"https://pncp.gov.br/api/pncp/v1/orgaos/46634101000115/compras/2023/212/itens",2,"1838","Algestona Acetofenida","Ampola 1,00 ML"
"https://pncp.gov.br/api/pncp/v1/orgaos/44763928000101/compras/2024/32/itens",4,"18664","CARMELOSE SODICA - LACRIFILM GTS 10 ML","FR"
"https://pncp.gov.br/api/pncp/v1/orgaos/37212719000104/compras/2024/23/itens",1,"8428","INSULINA, ORIGEM:HUMANA, TIPO:NPH, DOSAGEM:100U/ML, APLICAÇÃO:INJETÁVEL","Fr"
"https://pncp.gov.br/api/pncp/v1/orgaos/75771295000107/compras/2023/56/itens",7,"18239","PURIFICADOR DE ÁGUA - COR PRATA , ÁGUA GELADA , FRIA E NATURAL , FILTRO DE CARVÃO ATIVADO QUE RETIRA GOSTOS E ODORES E FILTRO DE POLIPROPILENO QUE RETIRA PARTÍCULAS , SISTEMA DE ALERTA SOBRE A NECESSIDADE DE TROCA DO FILTRO , TEMPERATURA ABAIXO DE 10° C , FLUXO CONTINUO OU CONTROLADO DE ÁGUA , ALTURA 33 CM , LARGURA 25 CM , PROFUNDIDADE 28,4 CM , PESO 4,7 KG , CAPACIDADE DO RESERVATÓRIO 0,8 LITROS , BIVOLT","UNIDADE"
"https://pncp.gov.br/api/pncp/v1/orgaos/04228734000183/compras/2023/21/itens",5089,"11917","Salbutamol - Dosagem: 100mcg/dose; Apresentação: spray; Embalagem: frasco com 200 doses.","1 - Unidade"
"https://pncp.gov.br/api/pncp/v1/orgaos/07954480000179/compras/2024/4587/itens",4,"19781","SELEXIPAGUE, COMPRIMIDO REVESTIDO, 1,6MG, UNIDADE 1.0 COMPRIMIDO","UNIDADE 1.0 COMPRIMIDO"
"https://pncp.gov.br/api/pncp/v1/orgaos/88821079000162/compras/2024/112/itens",7,"1249","Bicarbonato de sodio   po   Embalagem de 250","UNIDADE"
"https://pncp.gov.br/api/pncp/v1/orgaos/46523239000147/compras/2024/180/itens",8,"8209","HIALURONATO DE SODIO 0,15% (COLIRIO), ACONDICIONA-","FRASCO"
"https://pncp.gov.br/api/pncp/v1/orgaos/07954480000179/compras/2023/1474/itens",8,"18311","Levetiracetam","Comprimido"
"https://pncp.gov.br/api/pncp/v1/orgaos/07705817000104/compras/2024/1/itens",11,"1824","ACETILCISTEÍNA 600MG - GRANULADO - ENVELOPE DE 5G","ENVELOPE"
"https://pncp.gov.br/api/pncp/v1/orgaos/92324706000127/compras/2023/541/itens",2,"18226","Rosuvastatina 10 mg","COMPRIMIDO"
"https://pncp.gov.br/api/pncp/v1/orgaos/19769660000160/compras/2024/204/itens",1,"17813","LEVODOPA + BENSERAZIDA 100+25 MG COMPRIMIDO","COMPRIMIDO"
"https://pncp.gov.br/api/pncp/v1/orgaos/08173502000126/compras/2024/94/itens",10,"10094","NISTATINA CREME VAG 60G C/1 APLIC","Bisnaga"
"https://pncp.gov.br/api/pncp/v1/orgaos/46694139000183/compras/2024/659/itens",8,"8262","Dextrano 70 0,1% + Hipromelose 0,3% sol.oftálmica fr.c/10 a 15ml","Frasco"
"https://pncp.gov.br/api/pncp/v1/orgaos/18017384000110/compras/2024/129/itens",1,"19111","CREME HIDRATANTE FRASCO COM 200G  COMPOSICAO: 8 por cento DE UREIA, 2 por cento DE GLICERINA, 5 por cento DE OLEO DE AMENDOA","unidade"
"https://pncp.gov.br/api/pncp/v1/orgaos/46634127000163/compras/2023/594/itens",1,"17539","Dutasterida 0,5mg + cloridrato de tansulosina 0,4m Dutasterida 0,5mg + cloridrato de tansulosina 0,4mg","CAIXA"
"https://pncp.gov.br/api/pncp/v1/orgaos/67995027000132/compras/2024/37/itens",6,"16344","ÚMIDAS = COMPOSIÇÃO BÁSICA DO PRODUTO:Carne bovina, miúdos suínos, miúdos de aves, óxido de zinco, cloreto de sódio, premix mineral vitamínico, taurina e agua.","Lata"
"https://pncp.gov.br/api/pncp/v1/orgaos/17464652000180/compras/2024/1/itens",2,"18239","FILTRO/ELEMENTO FILTRANTE EQUIP.REFRIGERACAO - EQUIPAMENTO: BEBEDOURO ZUFER; TIPO: CARVAO ATIVADO; REFERENCIA: UNIVERSAL;","1,00 UNIDADE"
"https://pncp.gov.br/api/pncp/v1/orgaos/06124408000151/compras/2024/2/itens",5,"5118","SAL MOÍDO IODADO; extraído de fontes naturais, recristalizado; com teor mínimo de 98,5% de cloreto de sódio sobre a substância seca, adicionado de antiumectante e iodo; aparência de cristais de granulação uniforme, na cor branca, não devendo estar úmido, pegajoso ou empedrado; odor  inodoro e sabor: característico (salino); Iodo: teor igual ou superior a 40 miligramas até o limite máximo de 100 miligramas de iodo por quilograma do produto; ausência de sujidades, parasitas, larvas e detritos animais ou vegetais. Embalagem: saco plástico atóxico, contendo 01 kg, devidamente rotulado conforme legislação vigente; observadas as normas técnicas pertinentes à legislação sanitária de alimentos. Embalagem 01kg","Quilo"
"https://pncp.gov.br/api/pncp/v1/orgaos/05058458000115/compras/2024/55/itens",8,"1289","SUPORTE PARA SORO  TIPO PEDESTAL  CONFECCIONADO EM TUBO REDONDO  DE ACO INOXIDAVEL  COM ACABAMENTO POLIDO  COLUNA RECEPTORA DA HASTE COM DIAMETRO DE 1 POLEGADA COM ANEL PARA EVITAR AMASSAMENTO E DESGASTE DA HASTE  REGULAGEM DE ALTURA POR SISTEMA DE PRESSAO ATRAVES DE ROSETA HASTE EM TUBO DE 3 4 POLEGADAS DE DIAMETRO E 120MM DE ESPESSURA  4 GANCHOS EM FORMA DE CRUZ  BASE REVESTIDO EM NYLON COM 5 PES COM RODIZIOS  ALTURA MINIMA 1 70CM  ALTURA MAXIMA 2 29CM  COM REGISTRO NA ANVISA.","UNIDADE"
"https://pncp.gov.br/api/pncp/v1/orgaos/46523239000147/compras/2024/24/itens",6,"5275","CLORPROMAZINA CLORIDRATO 100MG POR COMPRIMIDO.","COMPRIMIDO"
"https://pncp.gov.br/api/pncp/v1/orgaos/01619104000141/compras/2024/9/itens",1,"11750","RINGER, ASSOCIADO COM LACTATO DE SÓDIO, SOLUÇÃO INJETÁVEL, SISTEMA FECHADO - 500ML","BOLSA"
"https://pncp.gov.br/api/pncp/v1/orgaos/06553713000169/compras/2024/27/itens",8,"5130","AMBROXOL ADULTO SUSP FR/100ML","VDR"
"https://pncp.gov.br/api/pncp/v1/orgaos/01613052000104/compras/2023/28/itens",6,"5400","MEDALHA FUNDIDA PERSONALIZADA 7CM ? FORMATO DO BRASÃO DO MUNICÍPIO, MEDALHA COM PROJETO PERSONALIZADO PARA CADA EVENTO ESPECÍFICO, DE CUNHO CULTURAL OU ESPORTIVO, PARA ATENDIMENTO DOS INTERESSES DO MUNICÍPIO DE SERRANÓPOLIS. O MATERIAL UTILIZADO DEVERÁ SER EM ZAMAC (ZINCO, COBRE E MAGNÉSIO) FUNDIDO POR CENTRIFUGAÇÃO, COM O EMPREGO DE LIGA METÁLICA MISTO DE BAIXO PONTO DE FUSÃO. AS FACES DA MEDALHA POSSUEM DETALHES EM ALTO E BAIXO RELEVO FORMANDO UM ÚNICO CORPO. CORPO, NAS DIMENSÕES, FORMA, CONTEÚDO E DETALHAMENTO DE ACORDO COM O MODELO PROPOSTO BRASÃO DO MUNICÍPIO. O PESO MÍNIMO É DE 65 GRAMAS, A ÁREA MÍNIMA 7CM E A ESPESSURA DE 4MM. FITA PERSONALIZADA AMBOS OS LADOS COM AS CORES DA BANDEIRA DO MUNICÍPIO ESCRITO MUNICÍPIO DE SERRANÓPOLIS, SENDO DE 80 CM DE CIRCUNFERÊNCIA E 2CM DE LARGURA.","UNIDADE"
"https://pncp.gov.br/api/pncp/v1/orgaos/15496101000172/compras/2023/18/itens",1,"2595","6605.70941-Antígeno de Brucelose, TIPO: Prova Lenta, EMBALAGEM: Frasco com 5ml, UNID. DE MEDIDA: Unitário","Unitário"
