data.numeroControlePNCP,data.srp
07954480000179-1-005004/2025,FALSE
46634440000100-1-000133/2025,FALSE
30496004000173-1-000002/2025,FALSE
46200846000176-1-003501/2025,FALSE
05816630000152-1-002772/2025,FALSE
18241364000129-1-000050/2025,FALSE
46195079000154-1-000221/2025,FALSE
46195079000154-1-000222/2025,FALSE
03575875000100-1-000053/2025,FALSE
01232873000192-1-000002/2025,FALSE
91566877000108-1-000500/2025,FALSE
11055682000156-1-000162/2025,FALSE
42498600000171-1-001979/2025,FALSE
18659334000137-1-000240/2025,FALSE
11307015000113-1-000043/2025,FALSE
27080605000196-1-000206/2025,FALSE
02215275000178-1-000425/2025,TRUE
13872416000141-1-000045/2025,FALSE
96291141000180-1-001720/2025,FALSE
27080605001834-1-000017/2025,FALSE
05881372000198-1-000004/2025,FALSE
46523056000121-1-000072/2025,FALSE
45276128000110-1-001079/2025,FALSE
00394700000108-1-000154/2025,FALSE
88743604000179-1-000023/2025,FALSE
45276128000110-1-001080/2025,FALSE
00394700000108-1-000058/2025,FALSE
10581764000171-1-000192/2025,FALSE
45276128000110-1-001081/2025,FALSE
20352712000187-1-000003/2025,FALSE
45276128000110-1-001082/2025,FALSE
10581764000171-1-000190/2025,FALSE
00394700000108-1-000113/2025,FALSE
45276128000110-1-001084/2025,FALSE
07954480000179-1-005034/2025,FALSE
45138070000149-1-000659/2025,FALSE
45276128000110-1-001085/2025,FALSE
45276128000110-1-001086/2025,FALSE
45276128000110-1-001087/2025,FALSE
46223699000150-1-001777/2025,FALSE
46223699000150-1-001778/2025,FALSE
44573087000161-1-000135/2025,FALSE
46223699000150-1-001779/2025,FALSE
45138070000149-1-000662/2025,FALSE
46223699000150-1-001780/2025,FALSE
46223699000150-1-001781/2025,FALSE
46223699000150-1-001782/2025,FALSE
46223699000150-1-001784/2025,FALSE
76105618000188-1-000206/2025,FALSE
46223699000150-1-001785/2025,FALSE
46223699000150-1-001786/2025,FALSE
46223699000150-1-001787/2025,FALSE
12998458000160-1-000366/2025,FALSE
12998458000160-1-000367/2025,FALSE
00394452000103-1-008276/2025,FALSE
46223699000150-1-001676/2025,FALSE
46223699000150-1-001683/2025,FALSE
13845466000130-1-000047/2025,FALSE
28614865000167-1-000070/2025,FALSE
12998458000160-1-000371/2025,FALSE
44919918000104-1-000021/2025,FALSE
12998458000160-1-000372/2025,FALSE
12640342000155-1-000017/2025,FALSE
16692121000181-1-000102/2025,FALSE
16692121000181-1-000103/2025,FALSE
08778268000160-1-000198/2025,FALSE
08778268000160-1-000202/2025,FALSE
75425314000135-1-000018/2025,FALSE
87866745000116-1-000344/2025,FALSE
75475038000110-1-000052/2025,FALSE
08682079000190-1-000018/2025,TRUE
18659334000137-1-000241/2025,FALSE
87613519000123-1-000102/2025,FALSE
94877586000110-1-000016/2025,FALSE
02056729000105-1-000506/2025,FALSE
87613519000123-1-000103/2025,FALSE
11623979000170-1-000010/2025,FALSE
08715618000140-1-000025/2025,FALSE
44763928000101-1-000196/2025,FALSE
07104377000130-1-000058/2025,FALSE
02204196000161-1-000200/2025,FALSE
76002641000147-1-000124/2025,FALSE
01619223000102-1-000005/2025,FALSE
87613519000123-1-000104/2025,FALSE
10581764000171-1-000202/2025,FALSE
76968627000100-1-000116/2025,FALSE
01409580000138-1-000681/2025,FALSE
19843929000100-1-000217/2025,FALSE
63025530000104-1-001352/2025,FALSE
32165706000108-1-000029/2025,TRUE
11097342000198-1-000051/2025,FALSE
45176153000122-1-000087/2025,FALSE
46634473000141-1-000070/2025,FALSE
13792329000184-1-000058/2025,FALSE
45741659000137-1-000044/2025,FALSE
46634473000141-1-000071/2025,FALSE
08761124000525-1-000111/2025,FALSE
00394544000185-1-000804/2025,FALSE
24851511000185-1-000060/2025,FALSE
10551277000166-1-000014/2025,FALSE
45731650000145-1-000026/2025,FALSE
10260222000105-1-000117/2025,FALSE
92451152000129-1-000070/2025,FALSE
08899940000176-1-000036/2025,FALSE
46177531000155-1-000153/2025,FALSE
07954480000179-1-005129/2025,FALSE
80674252000135-1-000012/2025,FALSE
18245175000124-1-000046/2025,FALSE
42498733000148-1-000608/2025,FALSE
03507415000225-1-000136/2025,FALSE
63025530000104-1-001357/2025,FALSE
17709197000135-1-000137/2025,FALSE
13927801000572-1-000063/2025,FALSE
10581764000171-1-000196/2025,FALSE
17819061000188-1-000142/2024,TRUE
12014954000132-1-000008/2025,FALSE
12014954000132-1-000011/2025,FALSE
10581764000171-1-000199/2025,FALSE
05054929000117-1-000161/2024,FALSE
18245175000124-1-000049/2025,FALSE
17709197000135-1-000138/2025,FALSE
00394452000103-1-008880/2025,FALSE
18677625000158-1-000040/2025,TRUE
46634291000170-1-000270/2025,FALSE
46634291000170-1-000274/2025,FALSE
00394452000103-1-008974/2025,FALSE
46374500000194-1-003283/2025,FALSE
59952259000185-1-000049/2025,FALSE
03507415000225-1-000049/2025,FALSE
00394700000108-1-000086/2025,FALSE
16460909000162-1-000005/2025,FALSE
46377800000127-1-001596/2025,FALSE
00204125000133-1-000008/2025,FALSE
01611538000103-1-000728/2025,FALSE
46179941000135-1-000135/2025,FALSE
10581764000171-1-000201/2025,FALSE
45787678000102-1-000048/2025,FALSE
42498733000148-1-000580/2025,FALSE
56023443000152-1-000327/2025,FALSE
11097342000198-1-000052/2025,FALSE
50387844000105-1-000252/2025,FALSE
45122603000102-1-000287/2025,FALSE
46177531000155-1-000155/2025,FALSE
88814181000130-1-000237/2025,FALSE
88861448000140-1-000294/2025,FALSE
18593103000178-1-000402/2025,FALSE
44780609000104-1-000060/2025,FALSE
44780609000104-1-000061/2025,FALSE
04366790000184-1-000034/2025,FALSE
16784720000125-1-000148/2025,FALSE
16234429000183-1-000020/2025,FALSE
10740545000198-1-000004/2025,FALSE
12440744000106-1-000165/2024,FALSE
00394494000136-1-000401/2025,FALSE
00394544000185-1-000809/2025,TRUE
42498733000148-1-000462/2025,FALSE
45276128000110-1-001112/2025,FALSE
05816630000152-1-002559/2025,FALSE
45276128000110-1-001113/2025,FALSE
05816630000152-1-002647/2025,FALSE
05816630000152-1-002664/2025,FALSE
05816630000152-1-002826/2025,FALSE
45276128000110-1-001114/2025,FALSE
94577574000170-1-000271/2025,FALSE
94577574000170-1-000272/2025,FALSE
45276128000110-1-001116/2025,FALSE
34023077000107-1-000027/2025,FALSE
33329806000187-1-000016/2025,FALSE
10713187000124-1-000068/2025,FALSE
59015438000196-1-000049/2025,FALSE
45318466000178-1-000120/2025,FALSE
78206307000130-1-000169/2025,FALSE
45276128000110-1-001118/2025,FALSE
42498733000148-1-000582/2025,FALSE
10572048000632-1-000031/2025,FALSE
19843929000100-1-000201/2025,FALSE
10581764000171-1-000206/2025,FALSE
45276128000110-1-001120/2025,FALSE
77816510000166-1-000089/2025,FALSE
45276128000110-1-001121/2025,FALSE
05054929000117-1-000154/2025,FALSE
45276128000110-1-001122/2025,FALSE
45276128000110-1-001123/2025,FALSE
00394452000103-1-009029/2025,FALSE
00204125000133-1-000012/2025,FALSE
18392506000159-1-000019/2025,TRUE
44780609000104-1-000064/2025,FALSE
45276128000110-1-001124/2025,FALSE
46195079000154-1-000202/2025,FALSE
45276128000110-1-001125/2025,FALSE
45276128000110-1-001126/2025,FALSE
65179400000151-1-000031/2025,FALSE
10581764000171-1-000208/2025,FALSE
12440744000106-1-000019/2025,FALSE
10465644000109-1-000084/2025,FALSE
10581764000171-1-000209/2025,FALSE
11055682000156-1-000170/2025,FALSE
44730331000152-1-000057/2025,FALSE
00394429000100-1-000644/2025,FALSE
00394544000185-1-000752/2025,FALSE
00394544000185-1-000728/2025,FALSE
00394544000185-1-000685/2025,FALSE
12998458000160-1-000381/2025,FALSE
00733062000102-1-000101/2025,FALSE
00733062000102-1-000061/2025,FALSE
87890992000158-1-000428/2025,FALSE
18008193000192-1-000089/2025,FALSE
00799207000178-1-000014/2025,FALSE
05816630000152-1-002901/2025,FALSE
05816630000152-1-002685/2025,FALSE
41090291000133-1-000102/2025,FALSE
00394544000185-1-000003/2026,FALSE
44494136000170-1-000100/2025,FALSE
22678874000135-1-000079/2025,FALSE
72836588000129-1-000050/2025,FALSE
44780609000104-1-000066/2025,FALSE
42498733000148-1-000529/2025,FALSE
09328892000129-1-000032/2025,FALSE
10581764000171-1-000210/2025,FALSE
46231890000143-1-000170/2025,FALSE
46634598000171-1-000154/2025,FALSE
08778268000160-1-001220/2024,FALSE
44498467000189-1-000229/2025,FALSE
46634598000171-1-000166/2025,FALSE
42498733000148-1-000557/2025,FALSE
78680337000770-1-000128/2025,FALSE
11267244000151-1-000057/2025,FALSE
88370879000104-1-001170/2025,FALSE
12439069000103-1-000002/2025,FALSE
67360446000106-1-001713/2024,FALSE
45276128000110-1-001128/2025,FALSE
45276128000110-1-001129/2025,FALSE
42498600000171-1-001469/2025,FALSE
46231890000143-1-000169/2025,FALSE
45276128000110-1-001130/2025,FALSE
18241372000175-1-000121/2025,FALSE
11267244000151-1-000083/2025,FALSE
46362661000168-1-000889/2025,FALSE
11040904000167-1-000072/2025,FALSE
46151718000180-1-000246/2025,FALSE
03452299000103-1-000046/2025,FALSE
45276128000110-1-001135/2025,FALSE
46634598000171-1-000182/2025,FALSE
46482832000192-1-000031/2025,FALSE
10581764000171-1-000215/2025,FALSE
12092636000190-1-000035/2025,FALSE
45276128000110-1-001142/2025,FALSE
00394452000103-1-009326/2025,FALSE
46200846000176-1-003580/2025,FALSE
46200846000176-1-003581/2025,FALSE
46200846000176-1-003585/2025,FALSE
46200846000176-1-003586/2025,FALSE
46200846000176-1-003591/2025,FALSE
46200846000176-1-003592/2025,FALSE
04142491000166-1-000099/2025,FALSE
56023443000152-1-000330/2025,FALSE
00394452000103-1-009143/2025,FALSE
45787678000102-1-000062/2025,FALSE
11308823000103-1-000008/2025,FALSE
80673411000187-1-000193/2025,FALSE
00697295007290-1-000005/2025,FALSE
46522983000127-1-000136/2025,TRUE
10476288000129-1-000109/2025,FALSE
07954480000179-1-024664/2024,FALSE
00394452000103-1-008666/2025,FALSE
46523056000121-1-000080/2025,FALSE
88743604000179-1-000028/2025,FALSE
91995365000159-1-000101/2025,FALSE
46200846000176-1-003603/2025,FALSE
46200846000176-1-003604/2025,FALSE
46200846000176-1-003606/2025,FALSE
46200846000176-1-003607/2025,FALSE
43052497000102-1-000152/2025,FALSE
91995365000159-1-000102/2025,FALSE
46200846000176-1-003608/2025,FALSE
42498733000148-1-000602/2025,FALSE
91995365000159-1-000104/2025,FALSE
42498733000148-1-000655/2025,FALSE
17231564000138-1-000003/2025,FALSE
02204196000161-1-000237/2025,FALSE
08290223000142-1-000037/2025,FALSE
16636540000104-1-000011/2025,FALSE
45276128000110-1-001159/2025,FALSE
45276128000110-1-001160/2025,FALSE
27080605000196-1-000362/2025,FALSE
45276128000110-1-001161/2025,FALSE
45276128000110-1-001162/2025,FALSE
16434441000131-1-000013/2025,FALSE
45276128000110-1-001163/2025,FALSE
45276128000110-1-001165/2025,FALSE
87564381000110-1-000110/2025,FALSE
03517102000177-1-000091/2025,FALSE
46694139000183-1-000373/2025,FALSE
24082016000159-1-000191/2025,FALSE
18303156000107-1-000052/2025,TRUE
46374500000194-1-003438/2025,FALSE
48031918000124-1-000806/2025,FALSE
03829890000137-1-000024/2025,FALSE
46068425000133-1-000934/2025,FALSE
91105452000193-1-000119/2025,FALSE
94187341000161-1-000073/2025,FALSE
94187341000161-1-000044/2025,FALSE
03517102000177-1-000249/2024,FALSE
33781055000135-1-000541/2025,FALSE
04092714000128-1-000093/2025,FALSE
46374500000194-1-003071/2025,FALSE
46374500000194-1-003072/2025,FALSE
10411736000106-1-000010/2025,TRUE
00394452000103-1-009199/2025,FALSE
46374500000194-1-003114/2025,FALSE
46374500000194-1-003118/2025,FALSE
46374500000194-1-003119/2025,FALSE
33781055000135-1-000555/2025,FALSE
06439988000176-1-000032/2025,FALSE
08782146000148-1-000252/2025,FALSE
42498600000171-1-001975/2025,FALSE
27080605001249-1-000078/2025,FALSE
03517102000177-1-000250/2024,FALSE
00394544000185-1-002698/2024,FALSE
46374500000194-1-003352/2025,FALSE
46374500000194-1-003357/2025,FALSE
46374500000194-1-003358/2025,FALSE
18245183000170-1-000046/2025,TRUE
46374500000194-1-003437/2025,FALSE
07387525000170-1-000001/2026,FALSE
88756879000147-1-001157/2024,FALSE
76974823000180-1-000032/2025,FALSE
27080605001249-1-000003/2025,FALSE
06082820000156-1-000036/2025,FALSE
11259476000168-1-000043/2025,TRUE
08761140000194-1-000145/2024,TRUE
12671814000137-1-000084/2024,FALSE
10511002000107-1-000002/2024,TRUE
41522145000130-1-000005/2025,TRUE
14235253000159-1-000016/2025,FALSE
14109763000180-1-000057/2025,FALSE
75475038000110-1-000030/2025,TRUE
10261245000126-1-000001/2025,FALSE
06124739000191-1-000022/2025,TRUE
13692033000191-1-000043/2025,FALSE
07954480000179-1-024325/2024,TRUE
13128780004431-1-000018/2025,TRUE
13128798001094-1-000073/2025,TRUE
01266058000144-1-000046/2025,FALSE
00394544000185-1-002673/2024,TRUE
82951351000142-1-000306/2025,TRUE
13785670000102-1-000008/2025,FALSE
09509569000151-1-000056/2024,TRUE
82951351000142-1-000318/2025,FALSE
00394544000185-1-000192/2025,TRUE
13183513000127-1-000039/2025,TRUE
87958625000149-1-000172/2025,TRUE
87990800000185-1-000146/2025,TRUE
87958625000149-1-000160/2025,TRUE
87958625000149-1-000163/2025,TRUE
87958625000149-1-000168/2025,TRUE
87958625000149-1-000177/2025,TRUE
08882862000105-1-000016/2025,FALSE
87958625000149-1-000162/2025,TRUE
87958625000149-1-000169/2025,TRUE
91103127000191-1-000038/2025,TRUE
87564381000110-1-000047/2025,FALSE
88073291000199-1-000249/2024,TRUE
00394700000108-1-000137/2025,TRUE
13675681000130-1-000010/2025,FALSE
13751102000190-1-000049/2025,TRUE
13751102000190-1-000050/2025,TRUE
05105200000122-1-000034/2025,FALSE
02087211000139-1-000004/2025,TRUE
46374500000194-1-002645/2025,FALSE
78640489000153-1-001221/2024,FALSE
00394544000185-1-000830/2025,TRUE
46374500000194-1-003462/2025,FALSE
63025530000104-1-001424/2025,TRUE
46374500000194-1-002859/2025,FALSE
43008291000177-1-000006/2025,TRUE
18301010000122-1-000028/2025,TRUE
01409580000138-1-000682/2025,FALSE
15180714000104-1-000352/2024,TRUE
08184442000147-1-000010/2025,TRUE
75972760000160-1-000039/2025,FALSE
13823697000142-1-000008/2025,TRUE
15126437000305-1-000037/2025,TRUE
05193057000178-1-000022/2025,TRUE
46374500000194-1-002680/2025,FALSE
76404136000129-1-000015/2025,FALSE
45780079000159-1-000081/2025,TRUE
18675934000199-1-000049/2025,TRUE
11780685000152-1-000002/2025,TRUE
60448040000122-1-000254/2025,TRUE
46374500000194-1-002643/2025,FALSE
13393178000191-1-000032/2025,TRUE
95778056000188-1-000021/2025,TRUE
07424905000138-1-000313/2024,TRUE
07605850000162-1-000095/2025,TRUE
15126437000305-1-000546/2025,TRUE
45351749000111-1-000037/2025,TRUE
79151312000156-1-000148/2025,FALSE
45093663000136-1-000043/2025,FALSE
07954480000179-1-024490/2024,TRUE
07424905000138-1-000055/2025,TRUE
00394544000185-1-000331/2025,TRUE
60448040000122-1-000207/2025,TRUE
60448040000122-1-000190/2025,TRUE
46374500000194-1-002248/2025,FALSE
90256686000179-1-000067/2025,TRUE
08151884000197-1-000013/2025,TRUE
07424905000138-1-000060/2025,TRUE
63025530000104-1-002522/2024,TRUE
11390957000108-1-000004/2025,TRUE
44215846000114-1-000062/2025,TRUE
60448040000122-1-000244/2025,TRUE
01257082000117-1-000004/2025,TRUE
07954480000179-1-023811/2024,TRUE
11355483000163-1-000010/2025,TRUE
83102244000102-1-000021/2025,TRUE
47970769000104-1-000003/2025,TRUE
07954480000179-1-023574/2024,TRUE
51680138000110-1-000019/2025,TRUE
78640489000153-1-000680/2024,FALSE
07954480000179-1-002395/2025,TRUE
46634515000144-1-000009/2025,FALSE
15126437000143-1-000735/2025,TRUE
60747318000162-1-000527/2025,FALSE
83102285000107-1-000122/2025,TRUE
60747318000162-1-000541/2025,FALSE
60747318000162-1-000504/2025,FALSE
60747318000162-1-000576/2025,FALSE
60747318000162-1-000559/2025,FALSE
11294402000162-1-000014/2025,FALSE
11294402000162-1-000013/2025,FALSE
46374500000194-1-002580/2025,FALSE
46374500000194-1-002949/2025,FALSE
46634564000187-1-000339/2025,TRUE
75443812000100-1-000035/2025,TRUE
42498733000148-1-001387/2024,TRUE
10291311000100-1-000005/2025,TRUE
10566414000136-1-000007/2025,TRUE
18291351000164-1-000043/2025,TRUE
17879859000115-1-000111/2024,TRUE
11472134000121-1-000023/2025,FALSE
11472134000121-1-000012/2025,TRUE
25648387000118-1-000027/2025,TRUE
08868515000110-1-000003/2025,TRUE
05648696000180-1-000032/2025,TRUE
10467921000112-1-000008/2025,TRUE
13460266000169-1-000011/2025,TRUE
88372883000101-1-000141/2025,TRUE
34887935000153-1-000034/2024,TRUE
10566414000136-1-000009/2025,TRUE
00394452000103-1-022914/2024,TRUE
75741330000137-1-000117/2025,FALSE
46599809000182-1-000039/2025,TRUE
46599809000182-1-000043/2025,TRUE
00394452000103-1-006371/2025,TRUE
46374500000194-1-002685/2025,FALSE
01313113000100-1-000066/2025,TRUE
04244525000123-1-000028/2025,TRUE
08739930000173-1-000006/2025,FALSE
01612577000117-1-000012/2025,FALSE
01612489000115-1-000061/2025,TRUE
88604897000103-1-000034/2025,TRUE
12710684000102-1-000001/2025,TRUE
24082016000159-1-000072/2025,TRUE
24082016000159-1-000165/2025,TRUE
05171939000132-1-000002/2025,TRUE
08004525000107-1-000044/2025,TRUE
11840546000177-1-000026/2024,TRUE
18715490000178-1-000036/2025,TRUE
10222297000193-1-000049/2025,TRUE
88702089000189-1-000034/2025,TRUE
01006232000110-1-000025/2025,TRUE
03277610000125-1-000134/2025,TRUE
79151312000156-1-000144/2025,FALSE
03277610000125-1-000186/2025,TRUE
46374500000194-1-002406/2025,FALSE
46374500000194-1-002557/2025,FALSE
75368928000122-1-000055/2025,TRUE
07424905000138-1-000066/2025,TRUE
46634564000187-1-000369/2025,TRUE
81044984000104-1-000078/2025,TRUE
16725392000196-1-000046/2025,TRUE
75368928000122-1-000074/2025,TRUE
06716880000183-1-000004/2024,FALSE
24082016000159-1-000094/2025,TRUE
92406180000124-1-000041/2025,FALSE
46680500000112-1-000131/2025,TRUE
46578514000120-1-000072/2025,TRUE
13864377000130-1-000593/2025,TRUE
00394544000185-1-000363/2025,TRUE
11366609000103-1-000004/2025,TRUE
01640339000115-1-000028/2025,TRUE
60747318000162-1-000727/2025,TRUE
80257355000108-1-000088/2025,FALSE
45787678000102-1-000080/2025,TRUE
25053117000164-1-000110/2025,TRUE
46374500000194-1-003514/2025,FALSE
46374500000194-1-003515/2025,FALSE
07424905000138-1-000405/2024,TRUE
46319000000150-1-000127/2025,TRUE
76105543000135-1-000212/2025,TRUE
01178573000172-1-000045/2025,FALSE
20920625000189-1-000005/2025,FALSE
18348094000150-1-000022/2025,TRUE
46374500000194-1-003474/2025,FALSE
05943030000155-1-000096/2025,TRUE
17702499000262-1-000038/2025,TRUE
20920625000189-1-000003/2025,TRUE
13796016000102-1-000045/2025,TRUE
46374500000194-1-002180/2025,FALSE
22855142000173-1-000089/2024,TRUE
46374500000194-1-002413/2025,TRUE
75829416000116-1-000032/2025,TRUE
18715391000196-1-000020/2025,TRUE
58200015000183-1-000221/2025,FALSE
63025530000104-1-001182/2025,TRUE
87958625000149-1-000116/2025,TRUE
13913363000160-1-000097/2025,TRUE
87958625000149-1-000178/2025,TRUE
87958625000149-1-000179/2025,TRUE
15023898000190-1-000081/2025,TRUE
46374500000194-1-002366/2025,FALSE
23019551000100-1-000012/2025,TRUE
13808613000100-1-000046/2025,TRUE
42498600000171-1-001399/2025,FALSE
02319394000170-1-000014/2024,TRUE
42498600000171-1-000865/2025,TRUE
23019551000100-1-000013/2025,TRUE
15126437000305-1-000260/2025,TRUE
87482535000124-1-000346/2025,TRUE
11867889000125-1-000023/2024,TRUE
46523064000178-1-000055/2025,TRUE
33248669000156-1-000010/2025,FALSE
42498600000171-1-001309/2025,TRUE
45331196000135-1-000056/2025,FALSE
04100020000195-1-000013/2025,TRUE
75741363000187-1-000019/2025,TRUE
11055682000156-1-000133/2025,TRUE
00955107000193-1-000019/2025,TRUE
46634481000198-1-000139/2025,TRUE
87252045000131-1-000240/2023,TRUE
07954480000179-1-001895/2025,TRUE
47970769000104-1-000170/2025,TRUE
47970769000104-1-000171/2025,TRUE
09159378000107-1-000003/2025,TRUE
76002641000147-1-000014/2025,TRUE
84736941000188-1-000015/2025,TRUE
18715383000140-1-001214/2024,FALSE
08349003000147-1-000018/2025,TRUE
83211433000113-1-000009/2025,TRUE
11454934000110-1-000007/2025,TRUE
12998458000160-1-000160/2025,TRUE
00634997000131-1-000066/2024,TRUE
03273207000128-1-000006/2025,TRUE
03273207000128-1-000008/2025,TRUE
12464103000191-1-000023/2025,TRUE
13682299000153-1-000007/2025,TRUE
76970334000150-1-000025/2025,FALSE
46634523000190-1-000237/2024,FALSE
11208059000196-1-000017/2025,FALSE
15126437000143-1-000219/2025,TRUE
06307102000130-1-000054/2025,TRUE
01612395000146-1-000064/2025,TRUE
