codigo_pdm,nome_pdm,codigo_br,nome_item
18758,Fluormetolona Acetato,312860,"312860 - Fluormetolona Acetato, Concentração:1 MG/ML, Forma Farmacêutica:Suspensão Oftálmica"
18758,Fluormetolona Acetato,394149,"394149 - Fluormetolona Acetato, Composição:Associada À Neomicina Sulfato, Concentração:1 Mg + 5,5 MG/ML, Forma Farmacêutica:Suspensão Oftálmica"
18762,Tipranavir,313000,"313000 - Tipranavir, Concentração:250 MG"
18762,Tipranavir,390333,"390333 - Tipranavir, Concentração:100 MG/ML, Forma Farmacêutica:Solução Oral"
18757,Ferro Elementar,622967,"622967 - Ferro Elementar, Concentração:100 MG/ML, Forma Farmacêutica:Solução Oral - Gotas"
18757,Ferro Elementar,600220,"600220 - Ferro Elementar, Composição:Associado Ao Ácido Fólico E Vit. B12, Concentração:21 Mg/Ml + 0,25 Mg/Ml + 7,5 MCG/ML, Forma Farmacêutica:Solução Oral - Gotas"
18757,Ferro Elementar,480487,"480487 - Ferro Elementar, Concentração:10 MG/ML, Forma Farmacêutica:Suspensão Oral"
18757,Ferro Elementar,480486,"480486 - Ferro Elementar, Concentração:50 MG/ML, Forma Farmacêutica:Suspensão Oral Gotas"
18757,Ferro Elementar,480485,"480485 - Ferro Elementar, Concentração:60 MG"
18757,Ferro Elementar,480484,"480484 - Ferro Elementar, Concentração:30 MG"
18757,Ferro Elementar,479944,"479944 - Ferro Elementar, Concentração:100 MG"
18757,Ferro Elementar,400977,"400977 - Ferro Elementar, Concentração:52,63 MG/ML, Forma Farmacêutica:Suspensão Oral"
18757,Ferro Elementar,400973,"400973 - Ferro Elementar, Concentração:263,16 MG/ML, Forma Farmacêutica:Suspensão Oral Gotas"
18773,Policresuleno,396356,"396356 - Policresuleno, Composição:Associado À Cinchocaína Cloridrato, Concentração:100 Mg + 27 MG, Forma Farmacêutica:P/ Uso Retal"
18773,Policresuleno,367725,"367725 - Policresuleno, Composição:Associado À Cinchocaína Cloridrato, Concentração:50 Mg + 10 MG/G, Forma Farmacêutica:Pomada Retal, Característica Adicional:Com Aplicador"
18773,Policresuleno,313595,"313595 - Policresuleno, Composição:Associado À Cinchocaína Cloridrato, Concentração:100 Mg + 10 MG/G, Forma Farmacêutica:Pomada Retal"
18773,Policresuleno,313592,"313592 - Policresuleno, Concentração:360 MG/ML, Forma Farmacêutica:Solução Tópica Ginecológica"
18773,Policresuleno,313591,"313591 - Policresuleno, Concentração:18 MG/G, Forma Farmacêutica:Gel Ginecológico, Característica Adicional:Com Aplicador"
18773,Policresuleno,313593,"313593 - Policresuleno, Concentração:90 MG, Forma Farmacêutica:Óvulo"
18774,Fosfato De Potássio,631109,"631109 - Fosfato De Potássio, Composição:Monobásico E Dibásico, Concentração:45 G + 235 G, Forma Farmacêutica:Xarope, Característica Adicional:Medicamento Especialmente Manipulado"
18774,Fosfato De Potássio,333662,"333662 - Fosfato De Potássio, Composição:Monobásico, Concentração:60 Mg/Ml, Forma Farmacêutica:Solução Oral, Característica Adicional:Medicamento Especialmente Manipulado"
18774,Fosfato De Potássio,313689,"313689 - Fosfato De Potássio, Composição:Monobásico E Dibásico, Concentração:2 Meq/Ml, Forma Farmacêutica:Solução Injetável"
18780,Mucopolissacarídeo,440055,"440055 - Mucopolissacarídeo, Composição:Polissulfato, Concentração:5 MG/G, Forma Farmacêutica:Gel"
18780,Mucopolissacarídeo,440054,"440054 - Mucopolissacarídeo, Composição:Polissulfato, Concentração:3 MG/G, Forma Farmacêutica:Pomada"
18780,Mucopolissacarídeo,440053,"440053 - Mucopolissacarídeo, Composição:Polissulfato, Concentração:3 MG/G, Forma Farmacêutica:Gel"
18780,Mucopolissacarídeo,439202,"439202 - Mucopolissacarídeo, Composição:Associados À Alfamilase E Alfaquimotripsina, Concentração:0,625 Mg + 31,25 Mg + 0,375 MG"
18780,Mucopolissacarídeo,394918,"394918 - Mucopolissacarídeo, Composição:Em Sal Polissulfato, Concentração:5 MG/G, Forma Farmacêutica:Pomada"
18786,Entecavir,315089,"315089 - Entecavir, Concentração:1 MG"
18786,Entecavir,315088,"315088 - Entecavir, Concentração:0,5 MG"
18795,Palonosetrona Cloridrato,453502,"453502 - Palonosetrona Cloridrato, Composição:Associado Ao Netupitanto, Concentração:0,56 Mg + 300 MG"
18795,Palonosetrona Cloridrato,315610,"315610 - Palonosetrona Cloridrato, Concentração:0,05 MG/ML, Forma Farmacêutica:Solução Injetável"
18797,Enfuvirtida,466654,"466654 - Enfuvirtida, Concentraçao:150 MG"
18797,Enfuvirtida,466653,"466653 - Enfuvirtida, Concentraçao:35 MG"
18797,Enfuvirtida,336183,"336183 - Enfuvirtida, Concentração:108 MG, Forma Farmacêutica:Pó Liófilo P/ Injetável"
18806,Dimercaprol,628327,"628327 - Dimercaprol, Concentração:300 MG, Adicional:Especialmente Manipulado"
18806,Dimercaprol,474855,"474855 - Dimercaprol, Concentração:150 MG, Adicional:Especialmente Manipulado"
18806,Dimercaprol,317287,"317287 - Dimercaprol, Concentração:100 MG/ML, Forma Farmacêutica:Solução Injetável"
18814,Palivizumabe,446467,"446467 - Palivizumabe, Concentração:100 MG/ML, Forma Farmacêutica:Solução Injetável"
18814,Palivizumabe,426668,"426668 - Palivizumabe, Concentração:50 MG, Forma Farmacêutica:Pó Liófilo P/ Injetável"
18814,Palivizumabe,333446,"333446 - Palivizumabe, Concentração:100 MG, Forma Farmacêutica:Pó Liófilo P/ Injetável"
18798,Pseudoefedrina,602514,"602514 - Pseudoefedrina, Composição:Associada À Desloratadina, Concentração:120 Mg + 2,5 MG, Adicionais:Liberação Prolongada"
18798,Pseudoefedrina,452409,"452409 - Pseudoefedrina, Composição:Associado À Guaifenesina E Dexclorfeniramina, Concentração:4 Mg/Ml + 20 Mg/Ml + 0,4 MG/ML, Forma Farmacêutica:Solução Oral"
18798,Pseudoefedrina,396410,"396410 - Pseudoefedrina, Composição:Associada Com Triprolidina, Concentração:6 Mg + 2,5 MG/ML, Forma Farmacêutica:Xarope"
18798,Pseudoefedrina,396409,"396409 - Pseudoefedrina, Composição:Associada Com Triprolidina, Concentração:60 Mg + 2,5 MG"
18794,Monossialogangliosídeo,315607,"315607 - Monossialogangliosídeo, Concentração:50 MG/ML, Forma Farmacêutica:Solução Injetável, Característica Adicional:Com Seringa E Agulha"
18794,Monossialogangliosídeo,315606,"315606 - Monossialogangliosídeo, Concentração:20 MG/ML, Forma Farmacêutica:Solução Injetável, Característica Adicional:Com Seringa E Agulha"
18794,Monossialogangliosídeo,315605,"315605 - Monossialogangliosídeo, Concentração:10 MG/ML, Forma Farmacêutica:Solução Injetável, Característica Adicional:Com Seringa E Agulha"
18794,Monossialogangliosídeo,315604,"315604 - Monossialogangliosídeo, Concentração:20 MG/ML, Forma Farmacêutica:Solução Injetável"
18794,Monossialogangliosídeo,315603,"315603 - Monossialogangliosídeo, Concentração:10 MG/ML, Forma Farmacêutica:Solução Injetável"
18794,Monossialogangliosídeo,315602,"315602 - Monossialogangliosídeo, Concentração:5 MG/ML, Forma Farmacêutica:Solução Injetável"
18824,Sulbutiamina,320338,"320338 - Sulbutiamina, Concentração:200 MG"
18827,Benazepril  Cloridrato,320830,"320830 - Benazepril  Cloridrato, Composição:Associado Com Hidroclorotiazida, Concentração:5 Mg + 6,25 MG"
18827,Benazepril  Cloridrato,320829,"320829 - Benazepril  Cloridrato, Composição:Associado Com Hidroclorotiazida, Concentração:10 Mg + 12,5 MG"
18827,Benazepril  Cloridrato,320825,"320825 - Benazepril  Cloridrato, Concentração:10 MG"
18827,Benazepril  Cloridrato,320824,"320824 - Benazepril  Cloridrato, Concentração:5 MG"
18839,Alfalutropina,322033,"322033 - Alfalutropina, Concentração:75 UI, Forma Farmacêutica:Pó Liófilo P/ Injetável"
18847,Fanciclovir,322435,"322435 - Fanciclovir, Concentração:500 MG"
18847,Fanciclovir,322436,"322436 - Fanciclovir, Concentração:125 MG"
18847,Fanciclovir,322434,"322434 - Fanciclovir, Concentração:250 MG"
18850,Econazol,322821,"322821 - Econazol, Composição:Nitrato, Concentração:10 MG/G, Forma Farmacêutica:Loção"
18855,Rosa Bengala,323152,"323152 - Rosa Bengala, Concentração:1%, Forma Farmacêutica:Solução Oftálmica"
18857,Atosibana Acetato,323359,"323359 - Atosibana Acetato, Concentração:7,5 MG/ML, Forma Farmacêutica:Injetável"
18858,Cetuximabe,390008,"390008 - Cetuximabe, Concentraçao:5 MG/ML, Forma Farmaceutica:Solução Injetável"
18856,Citrato De Magnésio,623340,"623340 - Citrato De Magnésio, Concentração:500 MG, Forma Farmacêutica:Pó Para Solução Oral, Característica Adicional:Formulação Especialmente Manipulada"
18856,Citrato De Magnésio,416266,"416266 - Citrato De Magnésio, Concentração:200 MG/G, Forma Farmacêutica:Pó Para Solução Oral, Característica Adicional:Formulação Especialmente Manipulada"
18859,Fosfato Tricálcico,638471,"638471 - Fosfato Tricálcico, Concentração:3,19%, Forma Farmacêutica:Suspensão Oral, Característica Adicional:Medicamento Especialmente Manipulado"
18859,Fosfato Tricálcico,486687,"486687 - Fosfato Tricálcico, Composição:Cálcio + Fósforo, Concentração:68 Mg/Ml + 34 MG/ML, Forma Farmacêutica:Solução Oral, Característica Adicional:Medicamento Especialmente Manipulado"
18859,Fosfato Tricálcico,465073,"465073 - Fosfato Tricálcico, Composição:Cálcio + Fósforo, Concentração:50 Mg/Ml + 25 MG/ML, Forma Farmacêutica:Suspensão Oral, Característica Adicional:Medicamento Especialmente Manipulado"
18859,Fosfato Tricálcico,462251,"462251 - Fosfato Tricálcico, Concentração:13%, Forma Farmacêutica:Solução Oral, Característica Adicional:Medicamento Especialmente Manipulado"
18859,Fosfato Tricálcico,448883,"448883 - Fosfato Tricálcico, Composição:Associado Ao Colecalciferol, Concentração:600 Mg + 400 UI"
18859,Fosfato Tricálcico,445486,"445486 - Fosfato Tricálcico, Concentração:12,9%, Forma Farmacêutica:Solução Oral, Característica Adicional:Medicamento Especialmente Manipulado"
18859,Fosfato Tricálcico,428637,"428637 - Fosfato Tricálcico, Concentração:38 MG/ML, Forma Farmacêutica:Solução Oral, Característica Adicional:Medicamento Especialmente Manipulado"
18859,Fosfato Tricálcico,424389,"424389 - Fosfato Tricálcico, Concentração:129 MG/ML, Forma Farmacêutica:Solução Oral, Característica Adicional:Medicamento Especialmente Manipulado"
18859,Fosfato Tricálcico,323713,"323713 - Fosfato Tricálcico, Composição:Cálcio + Fósforo, Concentração:60 + 32 MG/ML, Forma Farmacêutica:Suspensão Oral, Característica Adicional:Medicamento Especialmente Manipulado"
18859,Fosfato Tricálcico,358630,"358630 - Fosfato Tricálcico, Composição:Associado À Fluoreto De Sódio, Concentração:10 + 0,1 MG/ML, Forma Farmacêutica:Suspensão Oral"
18877,Manidipino,325456,"325456 - Manidipino, Concentração:10 MG"
18877,Manidipino,324587,"324587 - Manidipino, Concentração:20 MG"
18891,Rutosideo,396105,"396105 - Rutosideo, Concentração:20 MG/G, Forma Farmacêutica:Gel"
18891,Rutosideo,396104,"396104 - Rutosideo, Concentração:300 MG"
18891,Rutosideo,396103,"396103 - Rutosideo, Concentração:500 MG"
18894,Hemina,479459,"479459 - Hemina, Concentração*:350 MG, Forma Farmaceutica:Pó Liófilo P/ Injetável"
18894,Hemina,409659,"409659 - Hemina, Concentração*:25 MG/ML, Forma Farmaceutica:Concentrado P/ Solução Para Perfusão"
18894,Hemina,325443,"325443 - Hemina, Dosagem:313 MG, Forma Farmacêutica:Injetável"
18908,Deferasirox,325838,"325838 - Deferasirox, Concentração:125 MG, Forma Farmacêutica:Comprimido Dispersível"
18908,Deferasirox,325837,"325837 - Deferasirox, Concentração:500 MG, Forma Farmacêutica:Comprimido Dispersível"
18908,Deferasirox,325836,"325836 - Deferasirox, Concentração:250 MG, Forma Farmacêutica:Comprimido Dispersível"
18910,Trisglicinato De Ferro,466979,"466979 - Trisglicinato De Ferro, Concentração:4 MG/ML, Forma Farmacêutica:Xarope, Adicional:Formulação Especialmente Manipulada"
18910,Trisglicinato De Ferro,393939,"393939 - Trisglicinato De Ferro, Concentração:50 MG/ML, Forma Farmacêutica:Suspensão Oral - Gotas"
18910,Trisglicinato De Ferro,326613,"326613 - Trisglicinato De Ferro, Concentração:500 MG, Forma Farmacêutica:Comprimido Mastigável"
18910,Trisglicinato De Ferro,406941,"406941 - Trisglicinato De Ferro, Concentração:30 MG"
18910,Trisglicinato De Ferro,326614,"326614 - Trisglicinato De Ferro, Concentração:150 MG"
18910,Trisglicinato De Ferro,326611,"326611 - Trisglicinato De Ferro, Concentração:100 MG/ML, Forma Farmacêutica:Xarope"
18910,Trisglicinato De Ferro,326610,"326610 - Trisglicinato De Ferro, Concentração:50 MG/ML, Forma Farmacêutica:Xarope"
18910,Trisglicinato De Ferro,326609,"326609 - Trisglicinato De Ferro, Concentração:100 MG/ML, Forma Farmacêutica:Solução Injetável"
18910,Trisglicinato De Ferro,326057,"326057 - Trisglicinato De Ferro, Concentração:300 MG"
18931,Azul De Trypan,363099,"363099 - Azul De Trypan, Concentração:0,1%, Forma Farmacêutica:Solução Oftálmica"
18931,Azul De Trypan,363098,"363098 - Azul De Trypan, Concentração:0,25%, Forma Farmacêutica:Solução Oftálmica"
18931,Azul De Trypan,327563,"327563 - Azul De Trypan, Concentração:0,1%, Forma Farmacêutica:Corante Intra-Ocular, Solução Injetável"
18931,Azul De Trypan,327324,"327324 - Azul De Trypan, Concentração:1%, Forma Farmacêutica:Corante Intra-Ocular, Solução Injetável"
18934,Permanganato De Potássio,482011,"482011 - Permanganato De Potássio, Concentração:1: 80.000, Forma Farmacêutica:Solução Tópica, Adicional:Formulação Especialmente Manipulada"
18934,Permanganato De Potássio,482010,"482010 - Permanganato De Potássio, Concentração:1: 60.000, Forma Farmacêutica:Solução Tópica, Adicional:Formulação Especialmente Manipulada"
18934,Permanganato De Potássio,482009,"482009 - Permanganato De Potássio, Concentração:1: 40.000, Forma Farmacêutica:Solução Tópica, Adicional:Formulação Especialmente Manipulada"
18934,Permanganato De Potássio,481787,"481787 - Permanganato De Potássio, Concentração:1: 20.000, Forma Farmacêutica:Solução Tópica, Adicional:Formulação Especialmente Manipulada"
18934,Permanganato De Potássio,368170,"368170 - Permanganato De Potássio, Concentração:A 6%, Forma Farmacêutica:Solução Tópica"
18934,Permanganato De Potássio,327701,"327701 - Permanganato De Potássio, Concentração:1: 10.000, Forma Farmacêutica:Solução Tópica"
18934,Permanganato De Potássio,327700,"327700 - Permanganato De Potássio, Concentração:1: 1.000, Forma Farmacêutica:Solução Tópica"
18934,Permanganato De Potássio,327699,"327699 - Permanganato De Potássio, Concentração:100 Mg"
18949,Tadalafila,412833,"412833 - Tadalafila, Concentração:5 MG"
18949,Tadalafila,329341,"329341 - Tadalafila, Concentração:20 MG"
18950,Pizotifeno,329352,"329352 - Pizotifeno, Composição:Maleato Ácido, Concentração:0,5 MG"
18964,Sorafenibe Tosilato,330335,"330335 - Sorafenibe Tosilato, Concentração:200 MG"
18971,Galsulfase,330537,"330537 - Galsulfase, Concentração:1 MG/ML, Forma Farmacêutica:Concentrado Para Perfusão Injetável"
18983,Sitagliptina,331389,"331389 - Sitagliptina, Composição:Sal Fosfato, Concentração:100 MG"
18983,Sitagliptina,331388,"331388 - Sitagliptina, Composição:Sal Fosfato, Concentração:50 MG"
18983,Sitagliptina,331387,"331387 - Sitagliptina, Composição:Sal Fosfato, Concentração:25 MG"
18988,Tigeciclina,331539,"331539 - Tigeciclina, Concentração:50 MG, Forma Farmacêutica:Pó Liófilo P/ Injetável"
18993,Pemetrexede,405216,"405216 - Pemetrexede, Dosagem:100 MG, Forma Farmacêutica:Pó Liófilo P/ Injetável"
18993,Pemetrexede,331938,"331938 - Pemetrexede, Dosagem:500 MG, Forma Farmacêutica:Pó Liófilo P/ Injetável"
18995,Pegaptanibe Sódico,332313,"332313 - Pegaptanibe Sódico, Concentração:3,47 MG/ML, Forma Farmacêutica:Solução Injetável Intra-Ocular"
18999,Idursulfase,436347,"436347 - Idursulfase, Composição:Beta, Concentração:2 MG/ML, Forma Farmacêutica:Solução P/ Infusão Venosa"
18999,Idursulfase,332383,"332383 - Idursulfase, Concentração:2 MG/ML, Forma Farmacêutica:Solução P/ Infusão Venosa"
19005,Mepartricina,424222,"424222 - Mepartricina, Composição:Associada À Tetraciclina Cloridrato, Concentração:5.000 Ui + 20 MG/G, Forma Farmacêutica:Creme Vaginal, Característica Adicional:C/ Aplicadores"
19009,Darunavir,467031,"467031 - Darunavir, Concentração:800 MG"
19009,Darunavir,393781,"393781 - Darunavir, Concentração:150 MG"
19009,Darunavir,393780,"393780 - Darunavir, Concentração:600 MG"
19009,Darunavir,393779,"393779 - Darunavir, Concentração:75 MG"
19009,Darunavir,332764,"332764 - Darunavir, Concentração:300 MG"
19010,Eflornitina,332911,"332911 - Eflornitina, Composição:Cloridrato, Concentração:139 MG/G, Forma Farmacêutica:Creme"
19017,Hidrato De Cloral,379469,"379469 - Hidrato De Cloral, Concentração:100 MG/ML, Forma Farmacêutica:Solução Oral, Característica Adicional:Especialmente Manipulado"
19017,Hidrato De Cloral,362803,"362803 - Hidrato De Cloral, Concentração:20 MG/ML, Forma Farmacêutica:Solução Oral, Característica Adicional:Especialmente Manipulado"
19017,Hidrato De Cloral,360351,"360351 - Hidrato De Cloral, Concentração:200 MG/ML, Forma Farmacêutica:Solução Oral, Característica Adicional:Especialmente Manipulado"
19017,Hidrato De Cloral,349776,"349776 - Hidrato De Cloral, Concentração:200 MG/ML, Forma Farmacêutica:Xarope, Característica Adicional:Especialmente Manipulado"
19017,Hidrato De Cloral,348346,"348346 - Hidrato De Cloral, Concentração:160 MG/ML, Forma Farmacêutica:Xarope, Característica Adicional:Especialmente Manipulado"
19017,Hidrato De Cloral,342751,"342751 - Hidrato De Cloral, Concentração:40 MG/ML, Forma Farmacêutica:Xarope, Característica Adicional:Especialmente Manipulado"
19017,Hidrato De Cloral,333660,"333660 - Hidrato De Cloral, Concentração:150 MG/ML, Forma Farmacêutica:Solução Oral, Característica Adicional:Especialmente Manipulado"
19017,Hidrato De Cloral,410714,"410714 - Hidrato De Cloral, Concentração:160 MG/ML, Forma Farmacêutica:Solução Oral, Característica Adicional:Especialmente Manipulado"
19017,Hidrato De Cloral,386175,"386175 - Hidrato De Cloral, Concentração:250 MG/ML, Forma Farmacêutica:Xarope, Característica Adicional:Especialmente Manipulado"
19024,Óxido De Magnésio,465024,"465024 - Óxido De Magnésio, Concentração:250 MG, Forma Farmacêutica:Especialmente Manipulado"
