codigo_item,caracteristicas_ocds
635688,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Pó Liófilo P/ Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Belantamabe Mafodotina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""100 MG""}]"
635687,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Pó Liófilo P/ Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Belantamabe Mafodotina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""70 MG""}]"
445932,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Trifluoperazina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""2 MG""}]"
278268,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Trifluoperazina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""5 MG""}]"
318993,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Triflusal""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""300 MG""}]"
395886,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Sabonete Barra""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Triclosana""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""10 MG/G""}]"
395885,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Sabonete Líquido""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Triclosana""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""10 MG/ML""}]"
388261,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Sabonete Líquido Cremoso""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Triclosana""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""5 MG/ML""}]"
378897,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Emulsão Tópica""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Triclosana""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""7.5 MG/ML""}]"
347577,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Enxaguatório Bucal""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Triclosana; O Fluoreto De Sódio""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.3 MG/ML""}]"
623181,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Creme""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tretinoína; Alantoína, Pirrolidona Carboxilato Sódio""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""5e-04 + 0.01 + 0.02""}]"
433828,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Tópica""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tretinoína""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.05""}]"
278393,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tretinoína""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""10 MG""}]"
278379,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Creme""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tretinoína""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.001""}]"
278378,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Gel""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tretinoína""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.00025""}]"
278377,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Gel""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tretinoína""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""1e-04""}]"
278376,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Gel""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tretinoína""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""5e-04""}]"
278375,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Loção""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tretinoína""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.46 MG/ML""}]"
278374,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tretinoína""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""100 MG""}]"
278373,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Creme""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tretinoína""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.00025""}]"
278372,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Creme""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tretinoína""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""5e-04""}]"
639963,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Pembrolizumabe""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""165 MG/ML""}]"
440269,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Pembrolizumabe""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""25 MG/ML""}]"
475000,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Liberação Prolongada""},{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Pó Liófilo P/ Injetável + Diluente""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Triptorrelina; Sal Embonato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""22.5 MG""}]"
448771,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Liberação Prolongada""},{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""immediateContainer"",""nomeValorCaracteristica"":""seringa preenchida""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Triptorrelina; Sal Acetato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""3.75 MG/ML""}]"
448770,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""immediateContainer"",""nomeValorCaracteristica"":""seringa preenchida""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Triptorrelina; Sal Acetato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.1 MG/ML""}]"
400776,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Pó Liófilo P/ Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Triptorrelina; Sal Embonato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""11.25 MG""}]"
400775,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Pó Liófilo P/ Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Triptorrelina; Sal Embonato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""3.75 MG""}]"
632532,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Especialmente Manipulado""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Ubidecarenona""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""50 MG/ML""}]"
626747,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Especialmente Manipulado""},{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Suspensão Oral""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Ubidecarenona""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""120 MG/ML""}]"
626161,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Especialmente Manipulado""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Ubidecarenona""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""400 MG""}]"
626160,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Especialmente Manipulado""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Ubidecarenona""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""250 MG""}]"
626159,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Especialmente Manipulado""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Ubidecarenona""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""600 MG""}]"
626158,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Especialmente Manipulado""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Ubidecarenona""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""150 MG""}]"
478087,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Especialmente Manipulado""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Ubidecarenona""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""500 MG""}]"
474131,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Especialmente Manipulado""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Ubidecarenona""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""60 MG/ML""}]"
443413,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Ubidecarenona""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""300 MG""}]"
438819,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Especialmente Manipulado""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Ubidecarenona""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""2000 MG""}]"
437708,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Ubidecarenona""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""100 MG""}]"
431222,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Especialmente Manipulado""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Ubidecarenona""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""300 MG""}]"
425824,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Ubidecarenona""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""200 MG""}]"
419606,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Especialmente Manipulado""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Ubidecarenona""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""80 MG""}]"
399777,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Especialmente Manipulado""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Ubidecarenona""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""100 MG""}]"
396881,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Ubidecarenona""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""45 MG""}]"
368799,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Ubidecarenona""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""50 MG""}]"
367383,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Especialmente Manipulado""},{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Suspensão Oral""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Ubidecarenona""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""20 MG/ML""}]"
272369,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Valaciclovir""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""500 MG""}]"
404174,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Viminol Hidroxibenzoato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""70 MG""}]"
407033,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Valproato De Sódio; O Ácido Valpróico""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""199.8 MG + 87 MG""}]"
406975,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Valproato De Sódio""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""100 MG/ML""}]"
400436,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Liberação Prolongada""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Valproato De Sódio; O Ácido Valpróico""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""333 MG + 145 MG""}]"
328536,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Valproato De Sódio""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""200 MG""}]"
328535,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Oral""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Valproato De Sódio""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""200 MG/ML""}]"
328532,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Xarope""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Valproato De Sódio""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""50 MG/ML""}]"
328531,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Valproato De Sódio""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""300 MG""}]"
328530,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Valproato De Sódio""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""500 MG""}]"
328529,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Valproato De Sódio""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""250 MG""}]"
479688,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Oftálmica""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Vancomicina Cloridrato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""50 MG/ML""}]"
467585,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Oftálmica""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Vancomicina Cloridrato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""25 MG/ML""}]"
448772,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Pó Liófilo P/ Injetável + Diluente""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Vancomicina Cloridrato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""500 MG""}]"
268541,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Vancomicina Cloridrato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""1 G""}]"
268540,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Vancomicina Cloridrato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""500 MG""}]"
404656,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Ambrisentana""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""10 MG""}]"
404655,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Ambrisentana""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""5 MG""}]"
404444,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Especialmente Manipulado""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Salicilato De Bismuto""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""500 MG""}]"
332917,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Vasopressina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""20 UI/ML""}]"
417569,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Ácido Quenodesoxicólico""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""125 MG""}]"
417568,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Ácido Quenodesoxicólico""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""250 MG""}]"
